t_utc,elapsed_s,tenants,cg_mem_mb,cg_mem_max_mb,cg_mem_pct,cg_oom_kills,cg_swap_mb,load1,cpu_pct,runq,cg_cpu_s,cg_throttled_s,tx_mbps,rx_mbps,sendq_kb,sendq_max_kb,estab_conns,threads,pids,cg_pids_max,peer_load1,peer_cpu_pct,peer_mem_avail_mb,host_avail_mb,host_swap_mb,tcp_retrans_d,tcp_outsegs_d
2026-09-10T12:08:55Z,333,15,2432.3,4096,59.4,0,0.0,2.16,9.5,2,367.3,0.0,21.58,0.68,0,0,46,871,871,33988,22.86,,93833,25320,0,0,10843
2026-09-10T12:09:00Z,339,15,2434.8,4096,59.4,0,0.0,2.31,6.7,2,375.8,0.0,22.80,0.66,0,0,44,868,868,33988,21.03,,93593,24521,0,0,11225
2026-09-10T12:09:06Z,344,15,2435.9,4096,59.5,0,0.0,2.20,7.3,2,384.6,0.0,21.88,0.71,0,0,42,867,867,33988,19.35,,93525,25510,0,0,10979
2026-09-10T12:09:11Z,349,16,2437.2,4096,59.5,0,0.0,2.11,7.4,5,393.8,0.0,29.35,0.72,0,0,47,867,867,33988,17.80,,93115,24960,0,0,14233
2026-09-10T12:09:16Z,354,16,2571.5,4096,62.8,0,0.0,2.90,13.9,2,414.3,0.0,32.60,0.70,0,0,48,906,906,33988,16.69,,92864,23909,0,0,15629
2026-09-10T12:09:21Z,360,16,2574.2,4096,62.8,0,0.0,2.75,8.9,2,425.6,0.0,25.20,0.77,0,0,48,905,905,33988,15.36,,92676,25073,0,0,12556
2026-09-10T12:09:26Z,365,16,2575.8,4096,62.9,0,0.0,2.77,6.5,2,433.8,0.0,23.08,0.69,0,0,48,905,905,33988,13.46,,92561,24194,0,0,11313
2026-09-10T12:09:32Z,370,16,2576.9,4096,62.9,0,0.0,3.19,8.0,1,443.3,0.0,24.60,0.76,0,0,43,905,905,33988,12.38,,92413,25168,0,0,12260
2026-09-10T12:09:37Z,375,17,2700.3,4096,65.9,0,0.0,3.15,16.4,4,468.0,0.0,41.32,0.79,0,0,50,939,939,33988,11.39,,91950,24352,0,0,19647
2026-09-10T12:09:42Z,380,17,2702.6,4096,66.0,0,0.0,3.14,9.3,12,479.7,0.0,26.28,0.81,0,0,49,938,938,33988,10.47,,91781,25095,0,0,13091
2026-09-10T12:09:47Z,386,17,2704.5,4096,66.0,0,0.0,3.13,8.7,5,491.3,0.0,26.96,0.76,16,16,50,938,938,33988,10.12,,91595,24428,0,0,13197
2026-09-10T12:09:52Z,391,17,2706.2,4096,66.1,0,0.0,3.36,8.6,2,502.0,0.0,26.18,0.82,0,0,45,938,938,33988,9.87,,91454,25232,0,0,13048
2026-09-10T12:09:58Z,396,18,2807.3,4096,68.5,0,0.0,3.65,14.6,7,523.2,0.0,41.21,0.80,0,0,52,971,971,33988,9.56,,91021,24516,0,0,19585
2026-09-10T12:10:03Z,401,18,2826.3,4096,69.0,0,0.0,3.52,12.2,4,539.6,0.0,28.53,0.84,0,0,52,970,970,33988,9.03,,90803,24963,0,0,14133
2026-09-10T12:10:08Z,406,18,2831.7,4096,69.1,0,0.0,4.20,9.3,2,552.0,0.0,29.25,0.83,0,0,52,970,970,33988,8.39,,90662,24381,0,0,14289
2026-09-10T12:10:13Z,412,18,2832.4,4096,69.2,0,0.0,4.50,8.5,4,562.4,0.0,27.33,0.84,0,0,48,970,970,33988,8.28,,90544,25049,0,0,13572
2026-09-10T12:10:19Z,417,19,2897.2,4096,70.7,0,0.0,4.38,12.3,13,579.5,0.0,43.30,0.87,0,0,54,984,984,33988,7.61,,90178,24331,0,0,20656
2026-09-10T12:10:24Z,422,19,2959.7,4096,72.3,0,0.0,4.19,16.3,4,603.2,0.0,29.78,0.87,0,0,53,1005,1005,33988,7.56,,89929,24989,0,0,14741
2026-09-10T12:10:29Z,427,19,2961.4,4096,72.3,0,0.0,4.02,9.9,3,616.4,0.0,30.27,0.88,0,0,54,1003,1003,33988,6.96,,89758,24257,0,0,14812
2026-09-10T12:10:34Z,433,19,2962.8,4096,72.3,0,0.0,3.77,9.0,4,627.4,0.0,29.57,0.87,0,0,50,1004,1004,33988,6.40,,89672,24926,0,0,14619
2026-09-10T12:10:39Z,438,20,2963.4,4096,72.3,0,0.0,3.87,9.9,2,640.2,0.0,30.08,0.88,0,0,49,1004,1003,33988,5.89,,89341,23983,0,0,14709
2026-09-10T12:10:45Z,443,20,3088.0,4096,75.4,0,0.0,3.88,19.6,5,669.2,0.0,45.59,0.95,1,1,56,1037,1037,33988,5.42,,88986,24694,0,0,21923
2026-09-10T12:10:50Z,448,20,3089.2,4096,75.4,0,0.0,3.89,10.6,5,683.4,0.0,31.07,0.88,0,0,56,1037,1037,33988,4.98,,88863,23766,0,1,15149
2026-09-10T12:10:55Z,453,20,3090.5,4096,75.5,0,0.0,4.30,11.1,6,697.8,0.0,33.69,0.97,0,0,56,1037,1037,33988,4.58,,88655,24630,0,0,16637
2026-09-10T12:11:00Z,459,20,3091.9,4096,75.5,0,0.0,4.12,9.2,11,709.6,0.0,31.18,0.90,1,1,51,1037,1037,33988,4.22,,88530,23665,0,0,15237
2026-09-10T12:11:05Z,464,21,3209.1,4096,78.3,0,0.0,4.19,19.2,14,737.3,0.0,49.44,1.00,0,0,58,1052,1052,33988,3.96,,88151,24431,0,0,23786
2026-09-10T12:11:11Z,469,21,3220.2,4096,78.6,0,0.0,3.93,14.6,3,757.7,0.0,35.21,0.99,0,0,58,1069,1069,33988,4.28,,87935,24713,0,0,17345
2026-09-10T12:11:16Z,474,21,3222.0,4096,78.7,0,0.0,3.78,11.1,7,772.6,0.0,33.17,0.94,0,0,58,1069,1069,33988,3.94,,87765,23941,0,0,16141
2026-09-10T12:11:21Z,480,21,3223.4,4096,78.7,0,0.0,3.71,10.8,6,786.3,0.0,33.42,0.97,20,20,54,1070,1070,33988,4.74,,87636,24601,0,0,16503
2026-09-10T12:11:26Z,485,22,3236.7,4096,79.0,0,0.0,3.66,13.3,3,804.4,0.0,52.13,1.04,0,0,59,1077,1077,33988,4.09,,87224,23623,0,1,24890
2026-09-10T12:11:32Z,490,22,3350.2,4096,81.8,0,0.0,4.25,22.4,5,837.7,0.0,34.13,0.96,30,30,60,1103,1103,33988,3.77,,87046,24239,0,0,16827
2026-09-10T12:11:37Z,495,22,3357.7,4096,82.0,0,0.0,4.23,12.5,4,854.0,0.0,36.61,1.03,0,0,60,1102,1102,33988,3.46,,86843,24471,0,0,17989
2026-09-10T12:11:42Z,500,22,3358.5,4096,82.0,0,0.0,4.26,11.1,4,868.9,0.0,36.07,0.98,0,0,56,1102,1102,33988,3.43,,86704,23729,0,0,17592
2026-09-10T12:11:47Z,506,22,3360.3,4096,82.0,0,0.0,4.08,11.5,6,883.4,0.0,37.77,1.05,0,0,55,1102,1102,33988,3.39,,86572,24274,0,2,18579
2026-09-10T12:11:52Z,511,23,3468.6,4096,84.7,0,0.0,3.84,16.3,4,906.6,0.0,52.95,1.04,0,0,61,1135,1135,33988,3.52,,86035,23069,0,0,25265
2026-09-10T12:11:58Z,516,23,3476.3,4096,84.9,0,0.0,3.77,11.3,4,920.9,0.0,37.90,1.08,0,0,62,1134,1134,33988,3.24,,85883,23679,0,0,18631
2026-09-10T12:12:03Z,521,23,3477.2,4096,84.9,0,0.0,3.63,10.5,1,933.9,0.0,38.28,1.06,0,0,62,1135,1135,33988,3.06,,85723,24310,0,0,18808
2026-09-10T12:12:08Z,526,23,3482.6,4096,85.0,0,0.0,3.58,10.0,5,946.9,0.0,36.25,1.01,0,0,57,1135,1135,33988,2.81,,85550,23140,0,0,17651
2026-09-10T12:12:13Z,532,24,3497.0,4096,85.4,0,0.0,3.61,13.8,13,964.6,0.0,54.62,1.16,0,0,64,1149,1149,33988,3.15,,85137,23847,0,0,26234
2026-09-10T12:12:19Z,537,24,3517.7,4096,85.9,0,0.0,3.56,12.4,7,980.5,0.0,38.31,1.07,0,0,64,1167,1168,33988,3.38,,84891,24247,0,0,18830
2026-09-10T12:12:24Z,542,24,3518.9,4096,85.9,0,0.0,3.52,12.1,6,996.7,0.0,42.49,1.12,22,22,64,1167,1167,33988,3.35,,84696,23110,0,1,20674
2026-09-10T12:12:29Z,547,24,3521.2,4096,86.0,0,0.0,3.63,12.1,2,1012.2,0.0,41.48,1.13,0,0,60,1167,1167,33988,3.16,,84547,23787,0,0,20398
2026-09-10T12:12:34Z,553,25,3522.0,4096,86.0,0,0.0,3.58,11.5,6,1026.0,0.0,55.09,1.14,0,0,65,1167,1167,33988,2.99,,84214,24165,0,1,26434
2026-09-10T12:12:39Z,558,25,3542.6,4096,86.5,0,0.0,3.70,16.4,3,1049.5,0.0,40.02,1.05,0,0,66,1200,1200,33988,3.07,,83978,23024,0,0,19487
2026-09-10T12:12:45Z,563,25,3545.0,4096,86.5,0,0.0,3.72,12.2,6,1064.8,0.0,42.77,1.17,8,8,65,1199,1199,33988,3.06,,83855,23574,0,0,20967
2026-09-10T12:12:50Z,568,25,3545.9,4096,86.6,0,0.0,3.50,11.6,4,1079.5,0.0,39.92,1.06,0,0,62,1199,1199,33988,2.98,,83649,24009,0,0,19576
2026-09-10T12:12:55Z,573,25,3546.7,4096,86.6,0,0.0,3.38,12.4,2,1095.1,0.0,43.36,1.19,0,0,61,1199,1199,33988,2.74,,83474,24280,0,0,21298
2026-09-10T12:13:00Z,579,26,3556.9,4096,86.8,0,0.0,3.19,13.1,4,1112.4,0.0,57.53,1.15,0,0,67,1206,1206,33988,2.92,,83070,23430,0,0,27420
2026-09-10T12:13:06Z,584,26,3570.5,4096,87.2,0,0.0,3.26,15.2,5,1132.7,0.0,44.53,1.16,0,0,68,1232,1232,33988,2.85,,82862,23867,0,0,21800
2026-09-10T12:13:11Z,589,26,3571.2,4096,87.2,0,0.0,3.24,14.2,6,1151.9,0.0,45.40,1.22,0,0,68,1231,1231,33988,2.86,,82662,24186,0,0,22224
2026-09-10T12:13:16Z,594,26,3572.4,4096,87.2,0,0.0,3.14,12.6,3,1167.5,0.0,45.28,1.19,0,0,64,1231,1231,33988,2.63,,82458,24217,0,0,22208
2026-09-10T12:13:21Z,600,27,3574.9,4096,87.3,0,0.0,3.13,15.3,5,1189.0,0.0,45.20,1.14,0,0,63,1231,1231,33988,2.42,,82339,23424,0,0,21917
2026-09-10T12:13:26Z,605,27,3591.5,4096,87.7,0,0.0,3.12,16.4,3,1210.7,0.0,59.37,1.25,16,16,69,1246,1246,33988,3.20,,81935,23789,0,0,28511
2026-09-10T12:13:32Z,610,27,3597.6,4096,87.8,0,0.0,3.03,16.6,5,1233.5,0.0,46.71,1.19,16,16,69,1263,1263,33988,3.10,,81701,24073,0,0,22845
2026-09-10T12:13:37Z,615,27,3599.4,4096,87.9,0,0.0,3.02,13.8,3,1251.2,0.0,46.29,1.25,0,0,66,1263,1263,33988,3.33,,81528,24146,0,3,22606
2026-09-10T12:13:42Z,620,27,3600.6,4096,87.9,0,0.0,2.93,14.2,5,1270.3,0.0,46.67,1.17,0,0,65,1264,1264,33988,3.23,,81307,23162,0,1,22590
2026-09-10T12:13:47Z,626,28,3607.2,4096,88.1,0,0.0,2.86,15.1,7,1289.8,0.0,62.41,1.30,0,0,70,1267,1267,33988,3.53,,80912,23546,0,1,29971
2026-09-10T12:13:53Z,631,28,3619.8,4096,88.4,0,0.0,3.03,21.3,14,1320.1,0.0,47.75,1.27,0,0,72,1276,1276,33988,3.33,,80690,24011,0,4,23306
2026-09-10T12:13:58Z,636,28,3626.9,4096,88.5,0,0.0,3.19,17.1,8,1343.2,0.0,49.50,1.30,0,0,72,1297,1297,33988,3.86,,80533,24059,0,0,24143
2026-09-10T12:14:03Z,641,28,3626.8,4096,88.5,0,0.0,3.65,16.9,8,1366.5,0.0,49.75,1.29,0,0,68,1296,1296,33988,4.19,,80331,24152,0,1,24252
2026-09-10T12:14:08Z,647,28,3629.9,4096,88.6,0,0.0,3.60,15.7,4,1387.7,0.0,52.28,1.28,0,0,66,1296,1296,33988,4.10,,80177,23190,0,0,25303
2026-09-10T12:14:13Z,652,29,3638.3,4096,88.8,0,0.0,3.63,15.6,10,1408.2,0.0,64.23,1.30,0,0,74,1303,1303,33988,4.09,,79719,23544,0,1,30720
2026-09-10T12:14:19Z,657,29,3651.4,4096,89.1,0,0.0,3.82,21.6,4,1438.4,0.0,50.64,1.31,0,0,74,1330,1330,33988,3.92,,79602,23707,0,0,24710
2026-09-10T12:14:24Z,662,29,3652.5,4096,89.2,0,0.0,3.92,16.5,7,1460.9,0.0,51.65,1.31,0,0,69,1328,1328,33988,3.77,,79347,23966,0,0,25124
2026-09-10T12:14:29Z,667,29,3655.5,4096,89.2,0,0.0,4.65,19.1,6,1486.9,0.0,51.06,1.36,0,0,70,1328,1328,33988,4.19,,79175,23971,0,1,24889
2026-09-10T12:14:34Z,673,29,3656.4,4096,89.3,0,0.0,5.23,15.5,12,1507.5,0.0,52.83,1.32,0,0,69,1328,1328,33988,5.05,,78998,24098,0,0,25727
2026-09-10T12:14:39Z,678,30,3666.6,4096,89.5,0,0.0,5.54,20.7,5,1536.5,0.0,67.11,1.39,0,0,76,1335,1335,33988,4.97,,78579,24127,0,0,32039
2026-09-10T12:14:45Z,683,30,3679.7,4096,89.8,0,0.0,5.73,22.6,7,1568.7,0.0,51.89,1.33,24,24,76,1361,1361,33988,4.73,,78440,23292,0,0,25303
2026-09-10T12:14:50Z,688,30,3681.2,4096,89.9,0,0.0,5.92,20.3,11,1596.9,0.0,54.14,1.42,0,0,71,1360,1360,33988,4.35,,78204,23397,0,1,26367
2026-09-10T12:14:55Z,694,30,3683.8,4096,89.9,0,0.0,5.84,19.1,8,1623.2,0.0,55.38,1.39,24,24,71,1360,1360,33988,5.28,,78016,23643,0,0,26954
2026-09-10T12:15:00Z,699,30,3685.1,4096,90.0,0,0.0,6.09,18.3,5,1648.6,0.0,56.14,1.42,16,16,70,1360,1360,33988,5.26,,77868,23839,0,0,27370
2026-09-10T12:15:06Z,704,31,3695.0,4096,90.2,0,0.0,6.49,18.1,6,1672.8,0.0,68.91,1.43,0,0,78,1367,1367,33988,5.32,,77502,23858,0,1,33007
2026-09-10T12:15:11Z,709,31,3708.2,4096,90.5,0,0.0,6.77,24.9,10,1708.9,0.0,53.55,1.37,0,0,78,1393,1393,33988,4.89,,77308,23903,0,1,26119
2026-09-10T12:15:16Z,714,31,3709.8,4096,90.6,0,0.0,6.47,19.8,5,1736.3,0.0,56.52,1.43,0,0,74,1392,1392,33988,4.82,,76980,24060,0,0,27506
2026-09-10T12:15:21Z,720,31,3711.2,4096,90.6,0,0.0,6.75,19.3,5,1762.8,0.0,55.78,1.40,0,0,74,1392,1392,33988,5.24,,76924,23971,0,0,27140
2026-09-10T12:15:26Z,725,31,3713.0,4096,90.6,0,0.0,6.61,19.4,3,1789.6,0.0,55.73,1.44,8,8,72,1392,1392,33988,5.29,,76715,23940,0,2,27088
2026-09-10T12:15:32Z,730,32,3724.7,4096,90.9,0,0.0,7.12,21.6,11,1819.9,0.0,72.16,1.42,0,0,79,1400,1400,33988,5.18,,76348,22898,0,0,34381
2026-09-10T12:15:37Z,735,32,3736.0,4096,91.2,0,0.0,7.16,26.1,6,1857.6,0.0,55.19,1.40,0,0,75,1430,1428,33988,5.73,,76185,23308,0,0,26861
2026-09-10T12:15:42Z,741,32,3739.0,4096,91.3,0,0.0,6.99,21.7,6,1888.0,0.0,57.06,1.46,0,0,76,1427,1427,33988,5.83,,75975,23344,0,0,27741
