t_utc,elapsed_s,tenants,cg_mem_mb,cg_mem_max_mb,cg_mem_pct,cg_oom_kills,cg_swap_mb,load1,cpu_pct,runq,cg_cpu_s,cg_throttled_s,tx_mbps,rx_mbps,sendq_kb,sendq_max_kb,estab_conns,threads,pids,cg_pids_max,peer_load1,peer_cpu_pct,peer_mem_avail_mb,host_avail_mb,host_swap_mb,tcp_retrans_d,tcp_outsegs_d
2026-09-11T09:15:44Z,161,7,1526.8,4096,37.3,0,0.0,0.36,5.0,2,111.0,0.0,10.31,0.35,0,0,30,605,605,33988,0.74,,101182,27460,0,0,5291
2026-09-11T09:15:49Z,167,7,1528.0,4096,37.3,0,0.0,0.41,4.0,2,115.9,0.0,9.70,0.34,0,0,30,603,603,33988,0.68,,101015,27133,0,0,4847
2026-09-11T09:15:55Z,172,7,1528.5,4096,37.3,0,0.0,0.38,3.8,2,120.7,0.0,10.29,0.31,8,8,30,601,601,33988,0.62,,100919,26696,0,0,5096
2026-09-11T09:16:00Z,177,8,1540.5,4096,37.6,0,0.0,0.43,4.8,13,126.5,0.0,26.16,0.42,0,0,32,613,613,33988,0.81,,100504,26068,0,0,12334
2026-09-11T09:16:05Z,182,8,1666.9,4096,40.7,0,0.0,0.47,5.8,3,134.7,0.0,11.31,0.35,0,0,32,642,642,33988,0.75,,100260,25503,0,0,5591
2026-09-11T09:16:10Z,187,8,1668.5,4096,40.7,0,0.0,0.67,4.7,4,139.8,0.0,10.69,0.42,0,0,32,636,636,33988,0.69,,100157,27110,0,0,5554
2026-09-11T09:16:16Z,193,8,1671.1,4096,40.8,0,0.0,0.62,4.4,6,145.4,0.0,12.57,0.37,0,0,32,633,633,33988,0.63,,100044,26977,0,0,6206
2026-09-11T09:16:21Z,198,9,1677.8,4096,41.0,0,0.0,0.73,4.8,3,151.1,0.0,27.05,0.46,0,0,34,640,639,33988,0.58,,99645,26474,0,0,12761
2026-09-11T09:16:26Z,203,9,1769.1,4096,43.2,0,0.0,0.75,6.7,5,160.5,0.0,12.16,0.37,0,0,34,675,675,33988,0.86,,99430,25795,0,0,6017
2026-09-11T09:16:31Z,208,9,1773.6,4096,43.3,0,0.0,0.69,4.9,3,166.7,0.0,13.48,0.41,0,0,34,668,668,33988,0.79,,99216,25118,0,0,6656
2026-09-11T09:16:36Z,214,9,1774.9,4096,43.3,0,0.0,0.88,5.4,1,172.9,0.0,13.94,0.48,0,0,33,668,668,33988,0.97,,99182,26910,0,0,7085
2026-09-11T09:16:42Z,219,10,1777.9,4096,43.4,0,0.0,0.81,4.8,2,178.6,0.0,18.05,0.43,0,0,35,670,670,33988,0.89,,98772,26334,0,0,8727
2026-09-11T09:16:47Z,224,10,1903.1,4096,46.5,0,0.0,1.43,7.4,3,188.9,0.0,23.36,0.45,0,0,36,708,708,33988,1.78,,98552,25556,0,0,11140
2026-09-11T09:16:52Z,229,10,1905.8,4096,46.5,0,0.0,1.31,5.6,2,196.3,0.0,15.85,0.46,0,0,36,706,706,33988,1.72,,98315,24862,0,0,7808
2026-09-11T09:16:57Z,234,10,1907.1,4096,46.6,0,0.0,1.21,5.6,2,202.6,0.0,13.74,0.50,0,0,36,703,703,33988,1.82,,98250,26654,0,0,7029
2026-09-11T09:17:02Z,240,11,1907.7,4096,46.6,0,0.0,1.11,4.8,1,208.3,0.0,14.55,0.44,0,0,31,699,699,33988,1.83,,98031,26067,0,0,7220
2026-09-11T09:17:08Z,245,11,2040.3,4096,49.8,0,0.0,1.18,8.9,2,221.0,0.0,31.18,0.53,0,0,38,745,745,33988,1.69,,97606,25317,0,0,14723
2026-09-11T09:17:13Z,250,11,2042.6,4096,49.9,0,0.0,1.33,6.5,4,228.9,0.0,16.38,0.54,0,0,38,742,742,33988,1.71,,97447,26498,0,0,8296
2026-09-11T09:17:18Z,255,11,2044.1,4096,49.9,0,0.0,1.38,5.3,4,235.4,0.0,15.08,0.46,0,0,37,737,737,33988,1.57,,97350,26257,0,0,7461
2026-09-11T09:17:23Z,260,11,2045.4,4096,49.9,0,0.0,1.43,5.7,2,242.8,0.0,16.85,0.50,0,0,33,737,737,33988,1.85,,97198,25509,0,0,8336
2026-09-11T09:17:28Z,266,12,2147.6,4096,52.4,0,0.0,1.40,9.5,1,256.3,0.0,32.12,0.57,0,0,40,777,777,33988,1.78,,96734,24727,0,0,15175
2026-09-11T09:17:34Z,271,12,2158.4,4096,52.7,0,0.0,1.60,6.8,4,264.1,0.0,17.48,0.57,0,0,40,768,768,33988,2.06,,96582,26335,0,0,8845
2026-09-11T09:17:39Z,276,12,2161.4,4096,52.8,0,0.0,1.56,5.8,4,271.4,0.0,17.82,0.52,0,0,40,767,767,33988,1.97,,96422,25686,0,0,8774
2026-09-11T09:17:44Z,281,12,2161.2,4096,52.8,0,0.0,1.59,6.4,1,279.8,0.0,18.91,0.58,0,0,35,766,766,33988,2.37,,96301,24853,0,0,9361
2026-09-11T09:17:49Z,286,13,2288.0,4096,55.9,0,0.0,1.86,10.5,3,293.9,0.0,32.44,0.61,0,0,42,809,809,33988,2.18,,95849,26347,0,0,15557
2026-09-11T09:17:55Z,292,13,2288.8,4096,55.9,0,0.0,1.96,7.2,3,303.3,0.0,19.19,0.55,0,0,42,805,805,33988,2.01,,95672,25590,0,0,9469
2026-09-11T09:18:00Z,297,13,2291.2,4096,55.9,0,0.0,2.04,6.8,2,312.2,0.0,20.31,0.60,0,0,42,803,803,33988,1.85,,95491,24784,0,0,10002
2026-09-11T09:18:05Z,302,13,2292.6,4096,56.0,0,0.0,2.04,6.8,4,320.0,0.0,19.41,0.62,0,0,37,802,802,33988,1.70,,95421,26127,0,0,9789
2026-09-11T09:18:10Z,307,14,2383.8,4096,58.2,0,0.0,2.35,10.8,17,335.2,0.0,34.17,0.61,0,0,44,818,817,33988,1.64,,95014,25288,0,0,16220
2026-09-11T09:18:15Z,313,14,2456.8,4096,60.0,0,0.0,2.25,8.2,2,346.4,0.0,21.90,0.64,0,0,44,838,838,33988,1.51,,94752,24327,0,0,10761
2026-09-11T09:18:21Z,318,14,2459.3,4096,60.0,0,0.0,2.22,7.6,3,355.5,0.0,21.19,0.67,0,0,42,837,837,33988,1.47,,94650,25805,0,0,10638
2026-09-11T09:18:26Z,323,14,2460.6,4096,60.1,0,0.0,2.37,6.7,4,364.1,0.0,20.03,0.59,0,0,40,836,836,33988,1.51,,94537,25021,0,0,9910
2026-09-11T09:18:31Z,328,15,2481.6,4096,60.6,0,0.0,2.26,9.5,3,376.2,0.0,36.71,0.73,0,0,46,842,842,33988,1.47,,94210,26164,0,0,17644
2026-09-11T09:18:36Z,333,15,2554.8,4096,62.4,0,0.0,3.20,11.9,3,393.5,0.0,21.61,0.62,0,0,46,875,875,33988,1.35,,94016,25659,0,0,10627
2026-09-11T09:18:41Z,339,15,2556.5,4096,62.4,0,0.0,3.18,7.7,4,403.3,0.0,22.21,0.65,0,0,46,872,872,33988,1.24,,93852,24583,0,0,10905
2026-09-11T09:18:47Z,344,15,2557.5,4096,62.4,0,0.0,3.41,7.8,2,413.1,0.0,22.48,0.71,0,0,42,872,872,33988,1.38,,93716,25927,0,0,11287
2026-09-11T09:18:52Z,349,16,2558.4,4096,62.5,0,0.0,3.59,8.1,3,423.4,0.0,23.83,0.69,0,0,41,872,872,33988,1.27,,93423,25112,0,0,11689
2026-09-11T09:18:57Z,354,16,2686.2,4096,65.6,0,0.0,3.70,14.4,11,444.1,0.0,38.97,0.75,0,0,48,908,908,33988,1.49,,93149,25832,0,0,18779
2026-09-11T09:19:02Z,359,16,2688.1,4096,65.6,0,0.0,3.57,8.9,2,456.1,0.0,25.07,0.72,0,0,48,908,908,33988,2.01,,93003,25301,0,0,12311
2026-09-11T09:19:08Z,365,16,2690.8,4096,65.7,0,0.0,3.68,7.7,2,466.3,0.0,23.44,0.69,0,0,48,906,906,33988,2.81,,92769,24368,0,0,11492
2026-09-11T09:19:13Z,370,16,2691.4,4096,65.7,0,0.0,3.55,8.6,3,476.6,0.0,24.93,0.75,16,16,43,903,903,33988,2.91,,92562,25640,0,0,12419
2026-09-11T09:19:18Z,375,17,2838.0,4096,69.3,0,0.0,3.50,14.9,4,498.4,0.0,40.57,0.76,0,0,49,939,939,33988,4.04,,92110,24642,0,0,19288
2026-09-11T09:19:23Z,380,17,2838.9,4096,69.3,0,0.0,3.38,10.5,3,512.1,0.0,27.09,0.82,0,0,48,938,938,33988,5.00,,91990,25631,0,0,13452
2026-09-11T09:19:28Z,386,17,2839.7,4096,69.3,0,0.0,3.19,7.9,6,522.0,0.0,25.64,0.74,0,0,50,936,936,33988,4.59,,91764,24831,0,0,12546
2026-09-11T09:19:34Z,391,17,2842.0,4096,69.4,0,0.0,3.02,8.7,3,532.8,0.0,26.31,0.80,0,0,45,936,936,33988,4.39,,91621,25448,0,0,13128
2026-09-11T09:19:39Z,396,18,2946.9,4096,71.9,0,0.0,3.50,15.5,10,555.4,0.0,43.51,0.84,0,0,52,951,951,33988,3.93,,91195,25053,0,1,20712
2026-09-11T09:19:44Z,401,18,2952.2,4096,72.1,0,0.0,3.30,11.0,2,570.5,0.0,27.51,0.77,0,0,52,969,969,33988,3.70,,90969,24007,0,1,13452
2026-09-11T09:19:49Z,406,18,2954.2,4096,72.1,0,0.0,3.03,9.9,2,582.9,0.0,27.88,0.84,0,0,52,969,969,33988,3.40,,90848,25148,0,0,13850
2026-09-11T09:19:54Z,412,18,2955.7,4096,72.2,0,0.0,2.79,9.6,5,595.9,0.0,28.16,0.80,24,24,48,969,969,33988,3.37,,90715,24226,0,0,13768
2026-09-11T09:20:00Z,417,19,3009.9,4096,73.5,0,0.0,2.81,12.9,4,612.8,0.0,43.59,0.90,0,0,54,982,982,33988,3.10,,90362,25281,0,0,20957
2026-09-11T09:20:05Z,422,19,3070.7,4096,75.0,0,0.0,2.90,16.1,5,636.8,0.0,28.08,0.78,0,0,54,1002,1002,33988,3.01,,90106,24196,0,0,13728
2026-09-11T09:20:10Z,427,19,3071.9,4096,75.0,0,0.0,3.07,11.9,1,652.3,0.0,32.98,0.97,0,0,54,1001,1001,33988,2.85,,89890,25177,0,0,16326
2026-09-11T09:20:15Z,432,19,3073.0,4096,75.0,0,0.0,3.95,9.2,5,664.3,0.0,28.80,0.82,22,22,50,1001,1001,33988,3.26,,89689,24413,0,0,14057
2026-09-11T09:20:21Z,438,20,3073.4,4096,75.0,0,0.0,3.79,9.9,11,676.3,0.0,30.06,0.90,0,0,48,1001,1001,33988,3.48,,89392,25291,0,0,14907
2026-09-11T09:20:26Z,443,20,3202.1,4096,78.2,0,0.0,3.73,19.8,3,706.4,0.0,46.59,0.92,0,0,56,1034,1034,33988,3.20,,89078,24266,0,0,22188
2026-09-11T09:20:31Z,448,20,3203.3,4096,78.2,0,0.0,3.99,11.5,8,721.2,0.0,32.18,0.93,0,0,56,1033,1033,33988,3.35,,88937,25140,0,0,15953
2026-09-11T09:20:36Z,453,20,3205.1,4096,78.2,0,0.0,3.83,10.6,4,735.4,0.0,31.55,0.88,0,0,56,1034,1034,33988,3.24,,88817,24235,0,0,15439
2026-09-11T09:20:41Z,459,20,3206.8,4096,78.3,0,0.0,3.84,11.6,3,750.7,0.0,33.40,0.97,0,0,52,1034,1034,33988,3.86,,88591,25005,0,0,16512
2026-09-11T09:20:47Z,464,21,3340.6,4096,81.6,0,0.0,3.69,19.9,3,780.0,0.0,46.99,0.94,8,8,57,1067,1067,33988,3.79,,88123,24030,0,0,22413
2026-09-11T09:20:52Z,469,21,3342.0,4096,81.6,0,0.0,4.80,14.9,2,800.5,0.0,36.50,0.98,0,0,58,1067,1067,33988,4.05,,87942,24902,0,0,17968
2026-09-11T09:20:57Z,474,21,3343.3,4096,81.6,0,0.0,4.57,12.7,2,818.1,0.0,36.01,0.99,0,0,57,1067,1067,33988,4.12,,87760,23732,0,0,17541
2026-09-11T09:21:02Z,479,21,3345.6,4096,81.7,0,0.0,4.61,10.6,3,831.3,0.0,33.28,0.96,0,0,52,1067,1067,33988,3.87,,87669,24659,0,0,16434
2026-09-11T09:21:08Z,485,22,3374.4,4096,82.4,0,0.0,4.64,16.6,6,854.2,0.0,49.96,1.01,0,0,60,1077,1082,33988,3.56,,87271,25065,0,1,23984
2026-09-11T09:21:13Z,490,22,3451.6,4096,84.3,0,0.0,4.75,12.4,3,871.3,0.0,35.54,0.97,0,0,60,1102,1102,33988,3.28,,87049,24384,0,0,17337
2026-09-11T09:21:18Z,495,22,3454.4,4096,84.3,0,0.0,4.45,10.7,4,884.5,0.0,35.84,1.02,0,0,60,1100,1100,33988,3.10,,86826,24948,0,3,17645
2026-09-11T09:21:23Z,500,22,3456.2,4096,84.4,0,0.0,4.33,10.8,8,898.9,0.0,34.78,0.94,0,0,56,1097,1097,33988,2.85,,86741,23967,0,0,16977
2026-09-11T09:21:28Z,506,23,3458.3,4096,84.4,0,0.0,4.23,12.2,5,914.3,0.0,53.11,1.13,0,0,61,1097,1097,33988,3.02,,86359,24923,0,2,25627
2026-09-11T09:21:34Z,511,23,3522.5,4096,86.0,0,0.0,4.21,13.9,4,933.7,0.0,36.54,0.98,16,16,62,1128,1128,33988,2.86,,86065,23728,0,0,17800
2026-09-11T09:21:39Z,516,23,3584.1,4096,87.5,0,0.0,4.11,11.8,8,948.5,0.0,38.70,1.05,0,0,62,1127,1127,33988,2.87,,85874,24375,0,0,19029
2026-09-11T09:21:44Z,521,23,3586.3,4096,87.6,0,0.0,3.86,11.5,2,963.2,0.0,37.63,1.06,0,0,58,1125,1125,33988,3.28,,85748,24913,0,0,18521
2026-09-11T09:21:49Z,526,23,3588.7,4096,87.6,0,0.0,3.79,11.2,5,977.6,0.0,38.45,1.02,0,0,55,1125,1125,33988,3.02,,85554,23937,0,0,18699
2026-09-11T09:21:55Z,532,24,3689.2,4096,90.1,0,0.0,3.89,15.3,2,998.1,0.0,53.72,1.11,0,0,64,1158,1158,33988,3.26,,85136,24569,0,0,25829
2026-09-11T09:22:00Z,537,24,3693.0,4096,90.2,0,0.0,3.74,12.6,4,1015.0,0.0,40.71,1.09,16,16,64,1157,1157,33988,3.08,,84924,23466,0,0,19792
2026-09-11T09:22:05Z,542,24,3693.3,4096,90.2,0,0.0,3.52,11.0,5,1028.4,0.0,39.43,1.07,0,0,64,1159,1159,33988,2.91,,84799,24264,0,1,19383
2026-09-11T09:22:10Z,547,24,3696.0,4096,90.2,0,0.0,3.80,12.7,5,1044.8,0.0,40.61,1.10,0,0,59,1159,1159,33988,2.76,,84661,24745,0,0,19939
2026-09-11T09:22:15Z,553,25,3709.3,4096,90.6,0,0.0,3.57,13.4,5,1062.5,0.0,56.82,1.17,8,8,66,1173,1173,33988,2.78,,84225,23757,0,0,27119
2026-09-11T09:22:21Z,558,25,3717.3,4096,90.8,0,0.0,3.61,15.0,10,1082.5,0.0,40.82,1.09,0,0,66,1192,1192,33988,2.64,,83982,24449,0,0,20012
2026-09-11T09:22:26Z,563,25,3719.4,4096,90.8,0,0.0,3.56,11.9,9,1097.5,0.0,43.15,1.17,0,0,66,1191,1191,33988,2.58,,83815,24438,0,0,21169
2026-09-11T09:22:31Z,568,25,3720.3,4096,90.8,0,0.0,3.83,12.6,6,1114.4,0.0,42.48,1.14,40,24,61,1191,1191,33988,3.18,,83605,23820,0,0,20695
2026-09-11T09:22:36Z,573,26,3724.8,4096,90.9,0,0.0,3.77,12.7,11,1130.1,0.0,58.09,1.19,0,0,68,1194,1194,33988,3.16,,83249,24405,0,4,27881
2026-09-11T09:22:41Z,579,26,3743.0,4096,91.4,0,0.0,3.95,17.7,3,1154.9,0.0,44.59,1.18,0,0,68,1224,1224,33988,3.07,,82990,24775,0,2,21828
2026-09-11T09:22:47Z,584,26,3745.3,4096,91.4,0,0.0,4.03,13.0,8,1172.2,0.0,44.06,1.14,0,0,68,1223,1223,33988,3.23,,82802,23823,0,1,21354
2026-09-11T09:22:52Z,589,26,3747.0,4096,91.5,0,0.0,4.16,15.1,6,1192.3,0.0,43.83,1.17,0,0,64,1223,1223,33988,3.77,,82652,24374,0,0,21533
2026-09-11T09:22:57Z,594,26,3747.6,4096,91.5,0,0.0,4.31,14.4,26,1211.4,0.0,43.37,1.24,16,16,63,1223,1223,33988,4.11,,82517,24654,0,1,21276
2026-09-11T09:23:02Z,599,27,3769.4,4096,92.0,0,0.0,4.20,17.0,5,1234.5,0.0,61.78,1.17,0,0,70,1238,1238,33988,4.18,,82056,23815,0,0,29403
2026-09-11T09:23:08Z,605,27,3775.1,4096,92.2,0,0.0,4.35,15.8,6,1256.0,0.0,49.04,1.27,0,0,70,1255,1255,33988,4.08,,81804,24268,0,0,23943
2026-09-11T09:23:13Z,610,27,3776.9,4096,92.2,0,0.0,4.16,14.5,4,1274.8,0.0,46.30,1.25,0,0,69,1256,1256,33988,3.84,,81662,24644,0,1,22628
2026-09-11T09:23:18Z,615,27,3778.9,4096,92.3,0,0.0,4.31,15.5,2,1296.1,0.0,47.65,1.18,0,0,64,1256,1256,33988,4.17,,81498,23303,0,0,23077
2026-09-11T09:23:23Z,620,28,3788.2,4096,92.5,0,0.0,4.04,16.6,4,1318.3,0.0,63.47,1.36,0,0,71,1263,1263,33988,4.96,,81062,23991,0,0,30588
2026-09-11T09:23:28Z,626,28,3802.1,4096,92.8,0,0.0,4.20,15.5,9,1338.8,0.0,46.33,1.20,0,0,71,1289,1289,33988,4.56,,80791,24261,0,0,22617
2026-09-11T09:23:34Z,631,28,3803.9,4096,92.9,0,0.0,4.02,18.5,4,1364.4,0.0,50.83,1.34,0,0,72,1288,1288,33988,5.16,,80576,24502,0,0,24850
2026-09-11T09:23:39Z,636,28,3805.4,4096,92.9,0,0.0,4.02,13.6,10,1382.5,0.0,46.43,1.20,0,0,68,1288,1288,33988,5.15,,80502,23489,0,0,22515
2026-09-11T09:23:44Z,641,29,3806.4,4096,92.9,0,0.0,4.02,18.2,5,1407.4,0.0,51.61,1.31,0,0,67,1288,1288,33988,5.37,,80265,23850,0,0,25207
2026-09-11T09:23:49Z,646,29,3830.2,4096,93.5,0,0.0,4.10,18.8,7,1433.1,0.0,63.53,1.36,16,16,74,1321,1321,33988,6.07,,79780,24336,0,0,30503
2026-09-11T09:23:55Z,652,29,3831.1,4096,93.5,0,0.0,4.09,18.5,5,1458.2,0.0,54.19,1.32,0,0,74,1320,1320,33988,6.06,,79610,24556,0,0,26411
2026-09-11T09:24:00Z,657,29,3833.8,4096,93.6,0,0.0,4.00,16.4,4,1480.8,0.0,50.87,1.31,0,0,70,1320,1320,33988,5.65,,79425,24572,0,0,24654
2026-09-11T09:24:05Z,662,29,3834.5,4096,93.6,0,0.0,4.32,16.3,7,1502.4,0.0,51.70,1.30,0,0,68,1320,1320,33988,5.60,,79266,23761,0,0,25198
2026-09-11T09:24:10Z,667,30,3844.5,4096,93.9,0,0.0,4.22,17.2,5,1525.5,0.0,67.67,1.40,0,0,76,1327,1327,33988,5.23,,78756,24159,0,0,32470
2026-09-11T09:24:15Z,673,30,3858.6,4096,94.2,0,0.0,4.36,24.7,10,1560.8,0.0,50.98,1.32,0,0,76,1354,1354,33988,5.45,,78658,24448,0,0,24825
2026-09-11T09:24:21Z,678,30,3859.7,4096,94.2,0,0.0,4.41,15.5,12,1581.2,0.0,52.99,1.36,0,0,76,1353,1353,33988,5.42,,78419,24616,0,0,25784
2026-09-11T09:24:26Z,683,30,3861.5,4096,94.3,0,0.0,4.62,21.2,7,1611.4,0.0,54.95,1.38,0,0,70,1353,1353,33988,5.55,,78272,23369,0,0,26497
2026-09-11T09:24:31Z,688,30,3863.8,4096,94.3,0,0.0,4.57,19.3,5,1637.9,0.0,53.22,1.38,0,0,70,1353,1353,33988,7.34,,78113,23781,0,1,25972
2026-09-11T09:24:36Z,694,31,3872.3,4096,94.5,0,0.0,5.00,21.4,14,1667.8,0.0,73.50,1.51,3,3,78,1360,1360,33988,7.32,,77626,24054,0,1,35314
2026-09-11T09:24:42Z,699,31,3885.9,4096,94.9,0,0.0,5.16,23.8,6,1701.6,0.0,53.25,1.40,0,0,78,1386,1386,33988,6.81,,77567,24240,0,0,25971
2026-09-11T09:24:47Z,704,31,3887.8,4096,94.9,0,0.0,5.76,20.2,13,1729.7,0.0,55.94,1.43,0,0,74,1385,1385,33988,6.50,,77271,24333,0,0,27263
2026-09-11T09:24:52Z,709,31,3890.3,4096,95.0,0,0.0,6.42,22.2,4,1760.9,0.0,56.19,1.44,0,0,74,1385,1385,33988,6.54,,77127,24578,0,0,27467
2026-09-11T09:24:57Z,714,31,3891.3,4096,95.0,0,0.0,6.87,20.5,4,1789.4,0.0,59.73,1.46,20,20,72,1385,1385,33988,6.18,,76923,24446,0,1,29019
2026-09-11T09:25:03Z,720,32,3898.2,4096,95.2,0,0.0,6.80,21.1,11,1819.0,0.0,69.30,1.44,8,8,80,1388,1388,33988,6.17,,76536,23557,0,0,33064
2026-09-11T09:25:08Z,725,32,3907.5,4096,95.4,0,0.0,6.81,26.1,14,1856.6,0.0,56.27,1.44,0,0,80,1399,1399,33988,31.30,,76371,24080,0,1,27349
2026-09-11T09:25:13Z,730,32,3916.5,4096,95.6,0,0.0,7.07,25.8,4,1893.7,0.0,56.65,1.44,0,0,76,1418,1418,33988,29.83,,76152,24173,0,0,27543
2026-09-11T09:25:18Z,735,32,3918.2,4096,95.7,0,0.0,7.06,23.2,4,1926.3,0.0,55.34,1.41,0,0,76,1418,1418,33988,28.64,,76007,24362,0,0,26901
2026-09-11T09:25:23Z,741,32,3920.4,4096,95.7,0,0.0,7.06,22.8,5,1958.3,0.0,55.51,1.44,0,0,75,1418,1418,33988,26.99,,75890,24383,0,0,27009
