t_utc,elapsed_s,tenants,cg_mem_mb,cg_mem_max_mb,cg_mem_pct,cg_oom_kills,cg_swap_mb,load1,cpu_pct,runq,cg_cpu_s,cg_throttled_s,tx_mbps,rx_mbps,sendq_kb,sendq_max_kb,estab_conns,threads,pids,cg_pids_max,peer_load1,peer_cpu_pct,peer_mem_avail_mb,host_avail_mb,host_swap_mb,tcp_retrans_d,tcp_outsegs_d
2026-09-11T10:51:16Z,115,5,1231.9,4096,30.1,0,0.0,0.95,4.9,1,66.8,0.0,22.80,0.29,0,0,26,548,548,33988,0.36,,102625,27374,0,0,10637
2026-09-11T10:51:21Z,120,5,1233.1,4096,30.1,0,0.0,0.96,2.6,2,70.1,0.0,6.75,0.24,0,0,26,541,541,33988,0.33,,102407,27205,0,0,3420
2026-09-11T10:51:26Z,125,5,1234.3,4096,30.1,0,0.0,0.96,2.9,2,73.8,0.0,7.69,0.25,0,0,26,533,533,33988,0.39,,102159,27061,0,0,3864
2026-09-11T10:51:31Z,130,5,1238.1,4096,30.2,0,0.0,1.04,2.8,2,77.4,0.0,6.93,0.28,0,0,25,532,532,33988,0.36,,102105,27288,0,0,3646
2026-09-11T10:51:37Z,135,6,1380.6,4096,33.7,0,0.0,1.04,5.5,1,84.9,0.0,23.62,0.32,0,0,28,579,579,33988,0.57,,101575,26969,0,0,11061
2026-09-11T10:51:42Z,141,6,1389.9,4096,33.9,0,0.0,1.04,3.0,1,88.7,0.0,8.47,0.26,0,0,28,566,566,33988,0.52,,101402,26679,0,0,4200
2026-09-11T10:51:47Z,146,6,1390.0,4096,33.9,0,0.0,1.03,3.6,1,93.2,0.0,9.15,0.32,0,0,28,566,566,33988,0.56,,101244,26283,0,0,4582
2026-09-11T10:51:52Z,151,6,1390.5,4096,33.9,0,0.0,1.11,3.0,2,97.0,0.0,7.87,0.26,0,0,28,564,564,33988,1.08,,101140,26001,0,0,3932
2026-09-11T10:51:57Z,156,7,1419.9,4096,34.7,0,0.0,1.10,5.3,3,103.9,0.0,23.89,0.36,0,0,30,587,587,33988,0.99,,100770,25443,0,0,11247
2026-09-11T10:52:03Z,161,7,1528.1,4096,37.3,0,0.0,1.09,4.0,4,109.5,0.0,10.39,0.31,0,0,30,603,603,33988,0.91,,100514,25019,0,0,5140
2026-09-11T10:52:08Z,167,7,1529.8,4096,37.3,0,0.0,1.17,4.2,1,114.7,0.0,10.93,0.38,0,0,30,599,599,33988,0.92,,100293,24812,0,0,5472
2026-09-11T10:52:13Z,172,7,1530.6,4096,37.4,0,0.0,1.23,3.5,1,119.2,0.0,9.41,0.30,0,0,29,599,598,33988,0.84,,100158,24803,0,0,4702
2026-09-11T10:52:18Z,177,8,1571.5,4096,38.4,0,0.0,1.37,5.8,3,126.8,0.0,25.49,0.41,0,0,32,615,615,33988,0.78,,99785,24572,0,0,12045
2026-09-11T10:52:23Z,182,8,1619.8,4096,39.5,0,0.0,1.26,5.0,2,133.9,0.0,11.84,0.35,0,0,32,640,640,33988,0.71,,99481,24474,0,0,5882
2026-09-11T10:52:29Z,187,8,1621.1,4096,39.6,0,0.0,1.16,5.0,1,139.3,0.0,10.94,0.44,0,0,32,639,639,33988,0.82,,99383,27099,0,0,5739
2026-09-11T10:52:34Z,193,8,1622.9,4096,39.6,0,0.0,1.15,4.1,1,144.5,0.0,11.27,0.36,0,0,32,635,635,33988,0.75,,99209,26793,0,0,5593
2026-09-11T10:52:39Z,198,9,1633.4,4096,39.9,0,0.0,1.05,5.1,11,151.0,0.0,27.35,0.45,0,0,34,641,641,33988,0.77,,98865,26151,0,0,12913
2026-09-11T10:52:44Z,203,9,1781.8,4096,43.5,0,0.0,1.13,6.4,2,160.0,0.0,13.09,0.40,0,0,34,670,670,33988,1.59,,98615,25462,0,0,6463
2026-09-11T10:52:50Z,208,9,1782.9,4096,43.5,0,0.0,1.12,4.3,2,165.3,0.0,11.63,0.39,0,0,34,664,664,33988,1.78,,98448,24792,0,0,5783
2026-09-11T10:52:55Z,214,9,1785.2,4096,43.6,0,0.0,1.03,4.8,1,171.6,0.0,13.85,0.43,0,0,32,664,664,33988,1.80,,98254,24263,0,0,6861
2026-09-11T10:53:00Z,219,10,1793.0,4096,43.8,0,0.0,0.95,5.0,3,177.9,0.0,28.48,0.48,0,0,36,669,669,33988,1.77,,97908,24182,0,0,13444
2026-09-11T10:53:05Z,224,10,1894.9,4096,46.3,0,0.0,1.11,7.3,6,188.3,0.0,14.22,0.43,0,0,36,704,704,33988,1.70,,97627,24070,0,0,7081
2026-09-11T10:53:10Z,229,10,1896.3,4096,46.3,0,0.0,1.10,5.4,3,195.3,0.0,15.08,0.46,0,0,36,698,698,33988,1.65,,97431,24052,0,0,7480
2026-09-11T10:53:16Z,234,10,1897.3,4096,46.3,0,0.0,1.33,5.1,2,201.9,0.0,14.50,0.48,0,0,36,697,697,33988,2.00,,97330,24105,0,0,7239
2026-09-11T10:53:21Z,240,11,1898.6,4096,46.4,0,0.0,1.31,5.3,5,207.6,0.0,20.12,0.54,8,8,37,698,698,33988,1.84,,97074,26587,0,0,10030
2026-09-11T10:53:26Z,245,11,2016.8,4096,49.2,0,0.0,1.44,8.6,5,219.9,0.0,24.47,0.49,0,0,38,740,740,33988,1.69,,96827,25697,0,0,11696
2026-09-11T10:53:31Z,250,11,2018.6,4096,49.3,0,0.0,1.41,5.9,3,227.8,0.0,17.08,0.51,0,0,38,738,738,33988,2.35,,96610,24955,0,0,8418
2026-09-11T10:53:36Z,255,11,2020.9,4096,49.3,0,0.0,1.62,5.5,3,234.7,0.0,15.21,0.49,16,16,37,734,734,33988,2.33,,96554,24207,0,0,7539
2026-09-11T10:53:42Z,260,12,2021.4,4096,49.4,0,0.0,1.57,5.5,5,241.8,0.0,16.49,0.49,0,0,33,729,729,33988,2.22,,96284,24009,0,0,8148
2026-09-11T10:53:47Z,266,12,2134.8,4096,52.1,0,0.0,1.60,8.4,1,253.7,0.0,32.09,0.57,0,0,40,771,771,33988,2.04,,95918,23895,0,0,15190
2026-09-11T10:53:52Z,271,12,2139.2,4096,52.2,0,0.0,1.63,6.2,2,262.0,0.0,18.42,0.57,0,0,40,764,764,33988,1.88,,95704,23846,0,0,9135
2026-09-11T10:53:57Z,276,12,2139.5,4096,52.2,0,0.0,1.74,5.7,1,268.3,0.0,16.32,0.59,0,0,40,759,759,33988,1.73,,95602,26856,0,0,8459
2026-09-11T10:54:02Z,281,12,2139.9,4096,52.2,0,0.0,1.84,6.4,2,276.5,0.0,19.35,0.58,0,0,35,759,759,33988,1.83,,95488,26026,0,0,9562
2026-09-11T10:54:08Z,286,13,2259.2,4096,55.2,0,0.0,1.78,11.6,1,293.5,0.0,33.88,0.59,0,0,42,804,804,33988,1.76,,95060,25194,0,0,16039
2026-09-11T10:54:13Z,292,13,2261.0,4096,55.2,0,0.0,1.71,6.7,4,302.1,0.0,19.41,0.58,16,16,42,802,802,33988,1.62,,94886,24175,0,0,9559
2026-09-11T10:54:18Z,297,13,2263.1,4096,55.3,0,0.0,1.84,6.3,6,310.6,0.0,19.05,0.56,0,0,40,802,802,33988,1.49,,94674,23805,0,0,9391
2026-09-11T10:54:23Z,302,13,2262.9,4096,55.2,0,0.0,1.77,6.3,9,318.9,0.0,20.78,0.63,0,0,37,800,800,33988,1.37,,94514,23804,0,0,10264
2026-09-11T10:54:29Z,307,14,2402.8,4096,58.7,0,0.0,1.71,12.3,3,336.8,0.0,33.97,0.61,8,8,44,834,834,33988,1.50,,94092,23707,0,0,16103
2026-09-11T10:54:34Z,313,14,2404.9,4096,58.7,0,0.0,1.65,8.2,3,347.1,0.0,21.10,0.71,0,0,44,829,829,33988,1.78,,93919,26403,0,0,10847
2026-09-11T10:54:39Z,318,14,2405.0,4096,58.7,0,0.0,1.60,7.0,1,356.5,0.0,21.56,0.63,0,0,44,829,829,33988,2.04,,93771,25531,0,0,10588
2026-09-11T10:54:44Z,323,14,2406.8,4096,58.8,0,0.0,1.55,6.2,3,364.4,0.0,19.66,0.60,0,0,40,829,829,33988,1.96,,93630,24541,0,0,9727
2026-09-11T10:54:49Z,328,15,2498.4,4096,61.0,0,0.0,1.51,11.5,5,380.6,0.0,36.95,0.68,0,0,46,844,844,33988,1.88,,93240,23564,0,1,17537
2026-09-11T10:54:55Z,333,15,2559.4,4096,62.5,0,0.0,1.63,9.7,9,394.4,0.0,23.80,0.68,0,0,46,862,862,33988,1.81,,93003,23520,0,0,11672
2026-09-11T10:55:00Z,339,15,2561.9,4096,62.5,0,0.0,1.82,7.5,3,404.5,0.0,22.74,0.69,0,0,46,863,863,33988,1.66,,92847,23492,0,0,11212
2026-09-11T10:55:05Z,344,15,2562.0,4096,62.5,0,0.0,1.91,7.4,1,413.6,0.0,21.14,0.73,0,0,42,860,860,33988,1.49,,92772,26326,0,1,10870
2026-09-11T10:55:10Z,349,16,2575.7,4096,62.9,0,0.0,1.92,9.7,16,426.6,0.0,39.53,0.77,0,0,48,869,869,33988,1.69,,92333,25191,0,0,18781
2026-09-11T10:55:15Z,354,16,2685.5,4096,65.6,0,0.0,2.09,12.4,6,444.9,0.0,22.99,0.66,0,0,48,901,901,33988,1.95,,92099,24147,0,0,11268
2026-09-11T10:55:21Z,359,16,2688.7,4096,65.6,0,0.0,2.40,9.1,3,457.2,0.0,25.55,0.73,0,0,47,900,900,33988,2.28,,91858,23404,0,0,12549
2026-09-11T10:55:26Z,365,16,2690.4,4096,65.7,0,0.0,2.29,7.3,3,467.3,0.0,23.15,0.69,0,0,48,899,899,33988,2.50,,91743,23400,0,0,11336
2026-09-11T10:55:31Z,370,17,2692.5,4096,65.7,0,0.0,2.34,8.5,2,478.4,0.0,31.91,0.81,16,16,49,899,899,33988,2.46,,91428,23374,0,0,15458
2026-09-11T10:55:36Z,375,17,2798.3,4096,68.3,0,0.0,2.56,16.5,5,502.9,0.0,33.84,0.81,0,0,50,932,932,33988,2.42,,91173,25707,0,0,16691
2026-09-11T10:55:42Z,380,17,2798.9,4096,68.3,0,0.0,2.67,9.5,4,515.7,0.0,27.04,0.79,0,0,50,931,931,33988,2.47,,91035,24480,0,0,13239
2026-09-11T10:55:47Z,385,17,2801.3,4096,68.4,0,0.0,2.70,8.1,4,526.6,0.0,25.91,0.75,16,16,50,930,930,33988,2.27,,90841,23445,0,0,12683
2026-09-11T10:55:52Z,391,17,2802.6,4096,68.4,0,0.0,2.88,8.3,1,537.5,0.0,26.62,0.76,0,0,45,930,930,33988,2.09,,90694,23241,0,0,13029
2026-09-11T10:55:57Z,396,18,2923.4,4096,71.4,0,0.0,2.89,15.2,2,560.0,0.0,41.91,0.81,0,0,52,964,964,33988,1.92,,90149,23140,0,0,19912
2026-09-11T10:56:02Z,401,18,2924.7,4096,71.4,0,0.0,2.74,10.9,2,574.3,0.0,27.79,0.92,0,0,51,963,963,33988,2.17,,90039,25635,0,0,14059
2026-09-11T10:56:08Z,406,18,2927.1,4096,71.5,0,0.0,2.68,9.3,4,586.6,0.0,28.77,0.83,0,0,52,963,963,33988,2.23,,89874,24407,0,0,14068
2026-09-11T10:56:13Z,412,18,2928.5,4096,71.5,0,0.0,2.63,8.8,2,598.5,0.0,28.13,0.79,0,0,48,964,964,33988,2.13,,89716,23251,0,0,13747
2026-09-11T10:56:18Z,417,19,2990.2,4096,73.0,0,0.0,2.78,15.9,5,621.8,0.0,45.17,0.90,0,0,53,978,978,33988,2.12,,89319,23034,0,0,21497
2026-09-11T10:56:23Z,422,19,3060.7,4096,74.7,0,0.0,2.88,13.6,11,641.9,0.0,28.47,0.81,0,0,54,998,998,33988,2.75,,89040,23016,0,0,13918
2026-09-11T10:56:28Z,427,19,3062.6,4096,74.8,0,0.0,2.89,10.5,2,655.2,0.0,31.13,0.96,0,0,54,997,997,33988,2.93,,88928,24966,0,0,15663
2026-09-11T10:56:34Z,432,19,3063.2,4096,74.8,0,0.0,2.90,9.0,4,667.3,0.0,29.64,0.84,0,0,50,997,997,33988,2.78,,88774,23814,0,0,14476
2026-09-11T10:56:39Z,438,20,3068.7,4096,74.9,0,0.0,2.82,10.2,5,680.5,0.0,45.22,0.91,0,0,56,998,998,33988,2.56,,88424,23028,0,0,21550
2026-09-11T10:56:44Z,443,20,3178.5,4096,77.6,0,0.0,3.16,18.4,5,708.9,0.0,30.82,0.84,0,0,56,1029,1029,33988,2.51,,88132,22897,0,0,15053
2026-09-11T10:56:49Z,448,20,3180.4,4096,77.6,0,0.0,2.99,12.7,3,725.9,0.0,33.48,1.02,18,18,56,1029,1029,33988,2.47,,87998,25418,0,0,16814
2026-09-11T10:56:55Z,453,20,3182.8,4096,77.7,0,0.0,2.91,9.3,4,738.1,0.0,31.02,0.85,0,0,52,1029,1029,33988,2.27,,87831,24236,0,0,15137
2026-09-11T10:57:00Z,459,20,3183.4,4096,77.7,0,0.0,3.39,11.0,2,752.9,0.0,33.38,0.92,0,0,51,1029,1029,33988,2.33,,87717,22932,0,0,16335
2026-09-11T10:57:05Z,464,21,3238.5,4096,79.1,0,0.0,3.44,15.9,2,776.1,0.0,48.35,0.97,0,0,58,1062,1062,33988,2.35,,87214,22830,0,0,23052
2026-09-11T10:57:10Z,469,21,3312.5,4096,80.9,0,0.0,3.33,10.8,4,789.7,0.0,34.02,1.02,0,0,58,1062,1062,33988,3.36,,87058,25466,0,0,17015
2026-09-11T10:57:15Z,474,21,3313.3,4096,80.9,0,0.0,3.38,10.0,7,803.0,0.0,33.57,0.93,0,0,58,1055,1055,33988,3.09,,86897,24076,0,0,16377
2026-09-11T10:57:21Z,479,21,3316.6,4096,81.0,0,0.0,3.59,10.4,3,817.0,0.0,33.46,0.95,0,0,54,1056,1056,33988,2.92,,86767,22826,0,0,16341
2026-09-11T10:57:26Z,485,22,3332.6,4096,81.4,0,0.0,4.10,12.0,6,833.1,0.0,51.76,1.03,0,0,60,1073,1073,33988,2.93,,86332,22750,0,0,24718
2026-09-11T10:57:31Z,490,22,3476.9,4096,84.9,0,0.0,4.02,12.5,5,849.8,0.0,34.40,1.01,0,0,60,1091,1091,33988,3.10,,86105,25277,0,1,17205
2026-09-11T10:57:36Z,495,22,3478.0,4096,84.9,0,0.0,3.85,11.2,5,864.8,0.0,36.75,1.02,0,0,60,1090,1090,33988,3.01,,85933,23898,0,0,17919
2026-09-11T10:57:41Z,500,22,3480.1,4096,85.0,0,0.0,3.71,10.8,4,879.2,0.0,36.35,0.95,0,0,56,1090,1090,33988,3.01,,85804,22608,0,2,17716
2026-09-11T10:57:47Z,505,23,3482.3,4096,85.0,0,0.0,3.57,10.8,2,893.5,0.0,42.84,1.02,0,0,61,1090,1090,33988,3.65,,85452,22523,0,0,20690
2026-09-11T10:57:52Z,511,23,3578.4,4096,87.4,0,0.0,3.44,14.2,2,913.2,0.0,46.02,1.11,0,0,62,1123,1123,33988,3.35,,85219,25146,0,0,22628
2026-09-11T10:57:57Z,516,23,3579.6,4096,87.4,0,0.0,3.57,11.2,6,927.8,0.0,37.23,1.01,0,0,62,1122,1122,33988,3.09,,85073,23617,0,2,18095
2026-09-11T10:58:02Z,521,23,3581.7,4096,87.4,0,0.0,3.36,10.5,4,941.7,0.0,38.17,1.01,0,0,58,1122,1122,33988,3.56,,84876,22490,0,0,18599
2026-09-11T10:58:08Z,526,23,3583.2,4096,87.5,0,0.0,3.57,11.8,5,958.1,0.0,39.27,1.07,0,0,57,1122,1122,33988,3.27,,84711,22450,0,0,19172
2026-09-11T10:58:13Z,532,24,3638.5,4096,88.8,0,0.0,3.53,14.3,6,976.9,0.0,52.71,1.14,0,0,64,1135,1135,33988,3.49,,84388,24715,0,2,25546
2026-09-11T10:58:18Z,537,24,3673.1,4096,89.7,0,0.0,3.44,13.7,4,995.7,0.0,41.26,1.05,0,0,64,1155,1155,33988,3.37,,84110,23050,0,0,20052
2026-09-11T10:58:23Z,542,24,3675.3,4096,89.7,0,0.0,4.04,11.9,4,1011.7,0.0,40.55,1.08,0,0,64,1156,1154,33988,3.10,,83921,22309,0,0,19742
2026-09-11T10:58:28Z,547,24,3676.2,4096,89.8,0,0.0,4.12,11.3,4,1026.7,0.0,40.23,1.06,0,0,60,1155,1155,33988,2.85,,83761,22284,0,0,19580
2026-09-11T10:58:34Z,552,25,3681.8,4096,89.9,0,0.0,3.79,12.9,11,1043.1,0.0,56.49,1.23,0,0,66,1158,1158,33988,3.03,,83410,23932,0,0,27391
2026-09-11T10:58:39Z,558,25,3698.7,4096,90.3,0,0.0,3.89,15.3,3,1064.9,0.0,39.73,1.08,0,0,66,1188,1188,33988,2.78,,83134,22476,0,0,19306
2026-09-11T10:58:44Z,563,25,3700.8,4096,90.4,0,0.0,3.90,12.2,7,1081.2,0.0,43.30,1.10,24,24,66,1187,1187,33988,3.84,,82913,22374,0,0,21017
2026-09-11T10:58:49Z,568,25,3702.0,4096,90.4,0,0.0,3.75,15.2,6,1101.7,0.0,44.88,1.24,0,0,62,1187,1187,33988,4.09,,82786,24603,0,0,22238
2026-09-11T10:58:55Z,573,25,3703.5,4096,90.4,0,0.0,3.61,12.6,8,1118.7,0.0,42.00,1.11,0,0,61,1187,1187,33988,4.09,,82607,23124,0,1,20387
2026-09-11T10:59:00Z,579,26,3721.1,4096,90.8,0,0.0,3.80,17.5,6,1143.5,0.0,59.35,1.16,0,0,68,1201,1201,33988,3.76,,82184,22339,0,4,28326
2026-09-11T10:59:05Z,584,26,3726.6,4096,91.0,0,0.0,3.49,14.6,3,1163.3,0.0,45.56,1.26,8,8,67,1219,1219,33988,3.78,,81980,25030,0,1,22560
2026-09-11T10:59:10Z,589,26,3727.6,4096,91.0,0,0.0,3.45,14.5,3,1183.1,0.0,43.65,1.15,0,0,68,1220,1220,33988,3.72,,81791,23572,0,0,21172
2026-09-11T10:59:15Z,594,26,3729.9,4096,91.1,0,0.0,3.26,13.4,4,1201.3,0.0,44.59,1.12,0,0,64,1220,1220,33988,3.66,,81612,22410,0,2,21602
2026-09-11T10:59:21Z,599,27,3736.5,4096,91.2,0,0.0,3.48,15.7,4,1223.1,0.0,61.61,1.26,0,0,70,1228,1226,33988,3.61,,81206,22276,0,0,29361
2026-09-11T10:59:26Z,605,27,3751.9,4096,91.6,0,0.0,3.44,17.7,11,1247.2,0.0,44.59,1.23,0,0,68,1256,1256,33988,3.48,,81013,23848,0,0,22045
2026-09-11T10:59:31Z,610,27,3754.3,4096,91.7,0,0.0,3.48,17.1,6,1271.5,0.0,47.39,1.21,9,8,68,1256,1256,33988,3.60,,80823,22393,0,0,22971
2026-09-11T10:59:36Z,615,27,3755.8,4096,91.7,0,0.0,3.28,15.2,5,1293.0,0.0,45.88,1.25,24,24,66,1256,1256,33988,3.31,,80637,22322,0,0,22305
2026-09-11T10:59:42Z,620,27,3757.8,4096,91.7,0,0.0,3.26,15.3,2,1313.3,0.0,49.71,1.29,0,0,65,1256,1256,33988,3.85,,80434,23956,0,0,24513
2026-09-11T10:59:47Z,626,28,3769.2,4096,92.0,0,0.0,3.08,16.7,3,1336.5,0.0,62.41,1.30,0,0,72,1263,1263,33988,3.70,,80090,22399,0,2,29724
2026-09-11T10:59:52Z,631,28,3780.8,4096,92.3,0,0.0,3.79,18.6,6,1363.2,0.0,48.45,1.20,8,8,72,1289,1289,33988,4.61,,79823,22340,0,0,23482
2026-09-11T10:59:57Z,636,28,3782.7,4096,92.4,0,0.0,3.81,16.3,3,1385.3,0.0,49.09,1.30,0,0,68,1288,1288,33988,5.20,,79737,24114,0,0,24197
2026-09-11T11:00:02Z,641,28,3784.1,4096,92.4,0,0.0,4.39,17.7,4,1410.3,0.0,49.79,1.27,0,0,68,1289,1289,33988,5.02,,79513,22446,0,0,24106
2026-09-11T11:00:08Z,646,28,3786.5,4096,92.4,0,0.0,4.28,14.6,5,1430.4,0.0,48.34,1.20,0,0,65,1290,1290,33988,5.26,,79318,22343,0,0,23428
2026-09-11T11:00:13Z,652,29,3796.1,4096,92.7,0,0.0,4.65,20.5,8,1458.7,0.0,65.95,1.44,0,0,73,1297,1297,33988,5.56,,78915,23876,0,0,31919
2026-09-11T11:00:18Z,657,29,3809.8,4096,93.0,0,0.0,4.62,19.3,12,1486.2,0.0,48.26,1.24,0,0,73,1323,1323,33988,5.20,,78726,22376,0,0,23369
2026-09-11T11:00:23Z,662,29,3810.9,4096,93.0,0,0.0,4.57,19.2,5,1513.9,0.0,54.47,1.35,0,0,70,1322,1322,33988,5.50,,78497,22335,0,0,26376
2026-09-11T11:00:29Z,667,29,3812.9,4096,93.1,0,0.0,5.09,18.3,9,1539.2,0.0,47.81,1.38,0,0,70,1322,1322,33988,5.54,,78438,23838,0,0,23611
2026-09-11T11:00:34Z,673,29,3814.3,4096,93.1,0,0.0,5.08,19.9,8,1567.5,0.0,55.33,1.32,0,0,69,1322,1322,33988,5.26,,78181,22339,0,0,26759
2026-09-11T11:00:39Z,678,30,3823.0,4096,93.3,0,0.0,5.63,18.3,4,1593.3,0.0,68.82,1.44,16,16,76,1329,1329,33988,4.91,,77797,24821,0,0,33088
2026-09-11T11:00:44Z,683,30,3836.7,4096,93.7,0,0.0,5.58,24.0,13,1627.7,0.0,51.87,1.31,0,0,76,1357,1357,33988,4.52,,77707,23453,0,0,25252
2026-09-11T11:00:49Z,688,30,3838.9,4096,93.7,0,0.0,5.62,20.5,5,1657.3,0.0,53.53,1.29,0,0,72,1354,1354,33988,4.96,,77498,22379,0,0,25893
2026-09-11T11:00:55Z,693,30,3839.9,4096,93.7,0,0.0,5.65,20.4,4,1685.8,0.0,54.57,1.46,0,0,72,1355,1355,33988,4.72,,77313,24622,0,0,26900
2026-09-11T11:01:00Z,699,30,3841.5,4096,93.8,0,0.0,6.00,18.2,4,1711.7,0.0,50.72,1.27,0,0,71,1355,1355,33988,4.91,,77149,23188,0,0,24462
2026-09-11T11:01:05Z,704,31,3851.8,4096,94.0,0,0.0,6.08,20.8,5,1740.8,0.0,71.10,1.41,0,0,78,1362,1362,33988,4.83,,76703,22292,0,0,33923
2026-09-11T11:01:10Z,709,31,3861.5,4096,94.3,0,0.0,6.23,26.1,6,1779.4,0.0,50.34,1.39,24,16,78,1368,1368,33988,4.53,,76617,24588,0,0,24833
2026-09-11T11:01:16Z,714,31,3866.6,4096,94.4,0,0.0,6.21,22.9,10,1812.3,0.0,56.75,1.39,0,0,74,1387,1387,33988,4.16,,76373,22776,0,0,27425
2026-09-11T11:01:21Z,720,31,3867.0,4096,94.4,0,0.0,6.03,23.2,7,1846.6,0.0,54.00,1.40,0,0,74,1387,1387,33988,4.23,,76213,22390,0,0,26081
2026-09-11T11:01:26Z,725,31,3869.1,4096,94.5,0,0.0,6.03,19.9,10,1873.9,0.0,58.38,1.49,0,0,73,1387,1387,33988,3.89,,76050,23891,0,1,28622
2026-09-11T11:01:31Z,730,32,3878.6,4096,94.7,0,0.0,6.11,22.3,7,1905.9,0.0,67.85,1.41,0,0,80,1395,1395,33988,3.66,,75650,22349,0,0,32379
2026-09-11T11:01:36Z,735,32,3888.8,4096,94.9,0,0.0,6.66,27.5,10,1946.7,0.0,57.42,1.41,0,0,79,1407,1407,33988,3.85,,75546,24886,0,0,27730
2026-09-11T11:01:42Z,740,32,3894.5,4096,95.1,0,0.0,6.61,24.2,5,1981.6,0.0,54.48,1.43,0,0,74,1426,1426,33988,3.70,,75325,23481,0,2,26772
