t_utc,elapsed_s,tenants,cg_mem_mb,cg_mem_max_mb,cg_mem_pct,cg_oom_kills,cg_swap_mb,load1,cpu_pct,runq,cg_cpu_s,cg_throttled_s,tx_mbps,rx_mbps,sendq_kb,sendq_max_kb,estab_conns,threads,pids,cg_pids_max,peer_load1,peer_cpu_pct,peer_mem_avail_mb,host_avail_mb,host_swap_mb,tcp_retrans_d,tcp_outsegs_d
2026-09-11T08:09:00Z,99,4,1167.6,4096,28.5,0,0.0,1.89,2.0,2,51.6,0.0,5.57,0.20,0,0,24,501,502,33988,0.78,,103509,27979,0,0,2831
2026-09-11T08:09:05Z,104,4,1169.9,4096,28.6,0,0.0,1.74,2.1,1,54.4,0.0,5.84,0.20,0,0,24,505,505,33988,0.72,,103346,27922,0,0,2938
2026-09-11T08:09:10Z,109,4,1170.1,4096,28.6,0,0.0,1.60,2.2,1,57.4,0.0,5.94,0.22,16,16,19,502,502,33988,0.66,,103195,27878,0,0,3010
2026-09-11T08:09:15Z,115,5,1280.7,4096,31.3,0,0.0,1.63,4.6,2,64.1,0.0,21.65,0.28,0,0,26,549,549,33988,0.61,,102745,27662,0,0,10106
2026-09-11T08:09:21Z,120,5,1282.3,4096,31.3,0,0.0,1.58,2.4,1,67.2,0.0,7.07,0.24,16,16,26,539,539,33988,0.72,,102515,27549,0,0,3574
2026-09-11T08:09:26Z,125,5,1283.8,4096,31.3,0,0.0,1.54,2.7,3,70.7,0.0,7.55,0.28,0,0,26,537,537,33988,0.82,,102335,27638,0,0,3930
2026-09-11T08:09:31Z,130,5,1285.1,4096,31.4,0,0.0,1.45,2.5,1,74.0,0.0,7.08,0.23,0,0,25,534,534,33988,0.76,,102199,27585,0,0,3538
2026-09-11T08:09:36Z,135,6,1331.1,4096,32.5,0,0.0,1.42,4.6,2,80.4,0.0,22.53,0.31,8,8,28,554,554,33988,0.70,,101827,27269,0,0,10571
2026-09-11T08:09:42Z,141,6,1436.7,4096,35.1,0,0.0,1.38,3.4,1,84.9,0.0,8.90,0.26,0,0,28,568,568,33988,0.64,,101594,26940,0,0,4417
2026-09-11T08:09:47Z,146,6,1438.6,4096,35.1,0,0.0,1.27,3.5,1,89.4,0.0,9.61,0.32,0,0,28,568,568,33988,0.59,,101373,26531,0,0,4782
2026-09-11T08:09:52Z,151,6,1439.2,4096,35.1,0,0.0,1.25,2.9,2,93.2,0.0,8.16,0.25,0,0,28,567,567,33988,0.54,,101250,26142,0,1,4055
2026-09-11T08:09:57Z,156,7,1485.9,4096,36.3,0,0.0,1.47,5.4,3,100.3,0.0,24.81,0.37,0,0,30,586,586,33988,0.50,,100859,25641,0,0,11702
2026-09-11T08:10:02Z,161,7,1573.4,4096,38.4,0,0.0,1.35,4.0,1,105.9,0.0,9.91,0.31,0,0,30,612,612,33988,0.54,,100594,25307,0,0,4944
2026-09-11T08:10:08Z,167,7,1575.3,4096,38.5,0,0.0,1.24,3.7,1,110.5,0.0,9.91,0.35,0,0,30,606,606,33988,0.50,,100413,25085,0,0,4981
2026-09-11T08:10:13Z,172,7,1576.0,4096,38.5,0,0.0,1.14,3.2,3,114.6,0.0,9.88,0.30,0,0,30,605,605,33988,0.86,,100255,25073,0,0,4943
2026-09-11T08:10:18Z,177,8,1588.3,4096,38.8,0,0.0,1.05,5.0,13,120.2,0.0,26.51,0.46,0,0,32,620,614,33988,0.80,,99945,27387,0,0,12711
2026-09-11T08:10:23Z,182,8,1699.7,4096,41.5,0,0.0,1.29,5.4,4,128.0,0.0,11.36,0.34,0,0,32,637,637,33988,0.73,,99726,26920,0,0,5624
2026-09-11T08:10:28Z,187,8,1700.4,4096,41.5,0,0.0,1.27,3.9,2,132.7,0.0,10.42,0.37,0,0,32,634,634,33988,0.67,,99552,26307,0,0,5213
2026-09-11T08:10:34Z,193,8,1702.2,4096,41.6,0,0.0,1.16,3.8,3,137.8,0.0,11.74,0.35,0,0,31,634,634,33988,0.62,,99447,25772,0,0,5793
2026-09-11T08:10:39Z,198,9,1712.9,4096,41.8,0,0.0,1.31,4.6,2,143.6,0.0,27.89,0.45,0,0,34,643,643,33988,1.37,,99065,25166,0,0,13149
2026-09-11T08:10:44Z,203,9,1832.7,4096,44.7,0,0.0,1.21,5.8,3,151.9,0.0,11.49,0.36,0,0,34,673,673,33988,1.26,,98818,24554,0,0,5706
2026-09-11T08:10:49Z,208,9,1833.2,4096,44.8,0,0.0,1.35,4.3,5,157.6,0.0,13.03,0.41,0,0,34,670,670,33988,1.24,,98629,24455,0,0,6477
2026-09-11T08:10:54Z,214,9,1833.9,4096,44.8,0,0.0,1.24,4.4,1,163.4,0.0,13.88,0.42,0,0,33,667,667,33988,1.22,,98509,24470,0,0,6891
2026-09-11T08:11:00Z,219,10,1837.1,4096,44.9,0,0.0,1.30,4.8,4,168.4,0.0,28.00,0.51,0,0,35,668,668,33988,1.12,,98210,27153,0,0,13557
2026-09-11T08:11:05Z,224,10,1945.9,4096,47.5,0,0.0,1.60,7.6,2,179.5,0.0,14.10,0.42,0,0,36,706,706,33988,1.03,,97968,26586,0,0,6932
2026-09-11T08:11:10Z,229,10,1948.3,4096,47.6,0,0.0,1.55,5.0,2,186.3,0.0,15.50,0.46,0,0,36,705,705,33988,1.27,,97773,25944,0,0,7636
2026-09-11T08:11:15Z,234,10,1950.7,4096,47.6,0,0.0,1.67,4.3,10,191.8,0.0,14.09,0.44,0,0,36,700,700,33988,1.17,,97643,25254,0,0,6981
2026-09-11T08:11:21Z,240,11,1951.8,4096,47.7,0,0.0,1.53,4.8,1,197.6,0.0,13.64,0.42,16,16,31,697,697,33988,1.15,,97395,24508,0,0,6787
2026-09-11T08:11:26Z,245,11,2063.3,4096,50.4,0,0.0,1.57,8.2,5,209.6,0.0,31.21,0.52,0,0,38,740,740,33988,1.22,,97083,24299,0,0,14777
2026-09-11T08:11:31Z,250,11,2066.7,4096,50.5,0,0.0,1.48,5.5,2,217.3,0.0,17.33,0.51,0,0,38,738,738,33988,1.12,,96854,24267,0,0,8551
2026-09-11T08:11:36Z,255,11,2067.0,4096,50.5,0,0.0,2.08,5.5,2,223.7,0.0,15.65,0.54,40,24,38,732,732,33988,1.35,,96762,27155,0,0,8108
2026-09-11T08:11:41Z,260,11,2067.1,4096,50.5,0,0.0,2.08,4.9,2,230.0,0.0,16.40,0.49,0,0,33,731,731,33988,1.25,,96677,26461,0,0,8130
2026-09-11T08:11:47Z,266,12,2187.4,4096,53.4,0,0.0,1.91,10.1,1,244.9,0.0,31.75,0.56,0,0,40,775,775,33988,1.15,,96201,25631,0,0,15009
2026-09-11T08:11:52Z,271,12,2188.3,4096,53.4,0,0.0,1.76,5.5,5,252.2,0.0,16.40,0.50,0,0,40,773,773,33988,1.70,,95991,24833,0,0,8094
2026-09-11T08:11:57Z,276,12,2190.4,4096,53.5,0,0.0,1.70,5.6,1,259.6,0.0,17.64,0.54,0,0,39,770,770,33988,1.56,,95849,24152,0,0,8691
2026-09-11T08:12:02Z,281,12,2192.0,4096,53.5,0,0.0,1.72,5.3,1,266.9,0.0,18.84,0.56,0,0,35,769,769,33988,1.51,,95723,24153,0,0,9296
2026-09-11T08:12:07Z,286,13,2320.0,4096,56.6,0,0.0,1.98,10.0,2,281.3,0.0,33.16,0.60,0,0,42,808,808,33988,1.39,,95264,23962,0,0,15735
2026-09-11T08:12:13Z,292,13,2322.1,4096,56.7,0,0.0,2.06,6.7,2,289.4,0.0,18.54,0.64,0,0,42,807,807,33988,1.36,,95096,26230,0,0,9511
2026-09-11T08:12:18Z,297,13,2323.7,4096,56.7,0,0.0,1.90,6.4,4,298.1,0.0,19.67,0.59,0,0,42,802,802,33988,1.49,,94935,25411,0,0,9683
2026-09-11T08:12:23Z,302,13,2325.2,4096,56.8,0,0.0,1.91,5.8,2,305.6,0.0,18.46,0.56,0,0,38,801,801,33988,1.56,,94855,24561,0,0,9140
2026-09-11T08:12:28Z,307,14,2385.9,4096,58.3,0,0.0,2.00,8.7,4,317.8,0.0,33.99,0.62,0,0,44,823,823,33988,1.52,,94437,23950,0,0,16112
2026-09-11T08:12:34Z,313,14,2445.6,4096,59.7,0,0.0,2.00,6.9,2,327.4,0.0,21.18,0.62,0,0,44,840,840,33988,1.48,,94156,23917,0,0,10435
2026-09-11T08:12:39Z,318,14,2446.9,4096,59.7,0,0.0,2.08,7.3,3,336.6,0.0,22.40,0.73,0,0,44,834,834,33988,1.68,,94030,26839,0,0,11395
2026-09-11T08:12:44Z,323,14,2447.4,4096,59.7,0,0.0,1.99,5.7,4,343.9,0.0,20.39,0.59,0,0,40,829,829,33988,1.54,,93860,25852,0,0,10064
2026-09-11T08:12:49Z,328,15,2459.8,4096,60.1,0,0.0,1.91,9.3,3,356.5,0.0,37.03,0.70,28,28,46,841,841,33988,1.50,,93537,24805,0,0,17611
2026-09-11T08:12:54Z,333,15,2585.6,4096,63.1,0,0.0,1.92,11.4,2,373.2,0.0,21.78,0.62,0,0,46,872,872,33988,1.54,,93265,23776,0,0,10691
2026-09-11T08:13:00Z,339,15,2588.0,4096,63.2,0,0.0,1.84,7.6,6,383.6,0.0,23.01,0.64,0,0,46,871,871,33988,1.42,,93119,23712,0,0,11267
2026-09-11T08:13:05Z,344,15,2588.8,4096,63.2,0,0.0,1.86,6.7,2,391.9,0.0,22.65,0.73,0,0,46,870,870,33988,1.78,,92949,26585,0,0,11515
2026-09-11T08:13:10Z,349,16,2590.6,4096,63.2,0,0.0,1.87,7.6,4,401.8,0.0,23.90,0.69,0,0,41,869,869,33988,2.44,,92695,25555,0,0,11754
2026-09-11T08:13:15Z,354,16,2715.1,4096,66.3,0,0.0,2.36,15.1,3,424.7,0.0,38.40,0.71,0,0,48,904,904,33988,2.49,,92404,24468,0,0,18273
2026-09-11T08:13:20Z,359,16,2714.8,4096,66.3,0,0.0,2.25,8.5,7,436.4,0.0,25.14,0.70,0,0,48,903,903,33988,2.53,,92188,23608,0,0,12305
2026-09-11T08:13:26Z,365,16,2716.2,4096,66.3,0,0.0,2.23,6.9,1,445.8,0.0,23.36,0.69,0,0,48,903,903,33988,2.89,,92069,23591,0,0,11471
2026-09-11T08:13:31Z,370,16,2717.0,4096,66.3,0,0.0,2.29,8.1,2,455.9,0.0,25.03,0.80,0,0,43,903,903,33988,2.82,,91938,26220,0,0,12670
2026-09-11T08:13:36Z,375,17,2843.2,4096,69.4,0,0.0,2.10,14.4,6,477.2,0.0,40.60,0.75,0,0,50,936,936,33988,2.83,,91499,25059,0,6,19267
2026-09-11T08:13:41Z,380,17,2843.8,4096,69.4,0,0.0,2.33,9.8,4,490.7,0.0,26.30,0.77,8,8,49,935,935,33988,2.68,,91274,23956,0,0,12868
2026-09-11T08:13:46Z,386,17,2844.9,4096,69.5,0,0.0,2.39,8.0,1,501.7,0.0,27.05,0.77,0,0,50,934,934,33988,2.55,,91134,23570,0,0,13256
2026-09-11T08:13:52Z,391,17,2846.1,4096,69.5,0,0.0,2.35,8.1,1,511.9,0.0,27.07,0.84,0,0,45,935,935,33988,2.34,,90993,26335,0,0,13624
2026-09-11T08:13:57Z,396,18,2969.3,4096,72.5,0,0.0,3.05,17.0,4,537.4,0.0,43.07,0.82,0,0,52,955,951,33988,2.48,,90613,25246,0,0,20461
2026-09-11T08:14:02Z,401,18,2973.2,4096,72.6,0,0.0,3.04,10.1,1,551.3,0.0,27.58,0.80,0,0,51,968,968,33988,2.28,,90337,24060,0,1,13511
2026-09-11T08:14:07Z,406,18,2974.6,4096,72.6,0,0.0,3.28,9.1,1,563.9,0.0,27.82,0.78,0,0,52,968,968,33988,2.26,,90199,23380,0,0,13620
2026-09-11T08:14:13Z,412,18,2975.7,4096,72.6,0,0.0,3.10,8.1,4,575.0,0.0,28.03,0.81,0,0,48,968,968,33988,2.64,,90061,23359,0,0,13715
2026-09-11T08:14:18Z,417,19,3034.9,4096,74.1,0,0.0,2.93,13.2,8,592.7,0.0,43.72,0.95,0,0,54,983,982,33988,3.55,,89713,25288,0,0,21184
2026-09-11T08:14:23Z,422,19,3091.1,4096,75.5,0,0.0,2.93,9.8,4,606.3,0.0,28.76,0.80,0,0,53,1002,1002,33988,4.63,,89502,24073,0,0,14066
2026-09-11T08:14:28Z,427,19,3096.7,4096,75.6,0,0.0,2.86,9.3,2,619.0,0.0,31.37,0.88,0,0,54,1001,1001,33988,4.33,,89278,23276,0,0,15346
2026-09-11T08:14:33Z,432,19,3099.0,4096,75.7,0,0.0,2.79,7.7,2,629.3,0.0,29.76,0.84,0,0,50,1001,1001,33988,3.99,,89105,23237,0,0,14520
2026-09-11T08:14:39Z,438,20,3099.9,4096,75.7,0,0.0,2.89,11.9,3,644.7,0.0,46.22,0.98,0,0,56,1001,1001,33988,3.83,,88789,25026,0,1,22369
2026-09-11T08:14:44Z,443,20,3233.6,4096,78.9,0,0.0,3.46,21.7,4,678.4,0.0,30.80,0.86,0,0,56,1034,1034,33988,3.76,,88512,23767,0,0,15041
2026-09-11T08:14:49Z,448,20,3236.2,4096,79.0,0,0.0,3.26,11.3,4,694.2,0.0,31.57,0.90,0,0,56,1034,1034,33988,4.02,,88320,23129,0,0,15424
2026-09-11T08:14:54Z,453,20,3236.6,4096,79.0,0,0.0,3.40,9.4,3,706.2,0.0,31.18,0.94,0,0,52,1034,1034,33988,6.74,,88207,25712,0,0,15596
2026-09-11T08:15:00Z,459,21,3237.6,4096,79.0,0,0.0,3.37,10.9,2,720.7,0.0,32.47,0.94,0,0,51,1035,1035,33988,6.36,,87892,24381,0,0,15881
2026-09-11T08:15:05Z,464,21,3308.6,4096,80.8,0,0.0,3.42,15.9,5,744.4,0.0,48.04,0.95,8,8,57,1068,1068,33988,5.85,,87548,23137,0,0,22884
2026-09-11T08:15:10Z,469,21,3344.5,4096,81.7,0,0.0,3.22,9.8,5,757.5,0.0,33.29,0.95,0,0,58,1067,1067,33988,5.46,,87377,23020,0,0,16264
2026-09-11T08:15:15Z,474,21,3346.2,4096,81.7,0,0.0,2.97,9.9,4,770.1,0.0,33.39,1.01,0,0,58,1067,1067,33988,5.11,,87289,25183,0,0,16676
2026-09-11T08:15:20Z,479,21,3354.1,4096,81.9,0,0.0,2.97,9.4,3,782.3,0.0,33.31,0.94,0,0,53,1067,1067,33988,4.94,,87101,23798,0,0,16288
2026-09-11T08:15:26Z,485,22,3407.6,4096,83.2,0,0.0,3.13,12.0,6,798.8,0.0,48.47,0.96,0,0,59,1100,1100,33988,4.62,,86672,22961,0,0,23077
2026-09-11T08:15:31Z,490,22,3469.4,4096,84.7,0,0.0,3.28,11.3,5,813.7,0.0,35.01,1.06,0,0,60,1099,1099,33988,4.57,,86459,25596,0,0,17483
2026-09-11T08:15:36Z,495,22,3474.2,4096,84.8,0,0.0,3.72,9.5,11,826.1,0.0,36.25,1.02,29,29,60,1099,1099,33988,4.77,,86261,24318,0,0,17649
2026-09-11T08:15:41Z,500,22,3476.6,4096,84.9,0,0.0,3.58,9.9,6,839.3,0.0,35.74,0.97,0,0,55,1099,1099,33988,4.46,,86136,22989,0,0,17432
2026-09-11T08:15:46Z,506,23,3485.8,4096,85.1,0,0.0,3.45,11.7,3,855.5,0.0,51.85,1.07,0,0,62,1106,1106,33988,4.11,,85731,22870,0,0,24802
2026-09-11T08:15:52Z,511,23,3610.6,4096,88.2,0,0.0,3.26,12.2,5,871.5,0.0,35.35,1.05,0,0,62,1132,1132,33988,3.94,,85533,24693,0,1,17583
2026-09-11T08:15:57Z,516,23,3611.6,4096,88.2,0,0.0,3.16,11.5,4,886.8,0.0,38.63,1.03,0,0,62,1131,1131,33988,3.62,,85310,23150,0,0,18771
2026-09-11T08:16:02Z,521,23,3613.8,4096,88.2,0,0.0,3.14,10.2,4,900.4,0.0,38.04,1.01,0,0,57,1131,1131,33988,3.41,,85099,22830,0,0,18514
2026-09-11T08:16:07Z,526,24,3615.2,4096,88.3,0,0.0,2.97,12.2,4,916.0,0.0,37.95,1.14,0,0,56,1131,1131,33988,3.14,,84918,24830,0,0,18848
2026-09-11T08:16:13Z,532,24,3676.4,4096,89.8,0,0.0,2.89,13.1,5,934.5,0.0,54.03,1.06,0,0,63,1164,1164,33988,2.89,,84443,23326,0,0,25717
2026-09-11T08:16:18Z,537,24,3708.3,4096,90.5,0,0.0,2.74,12.2,5,951.2,0.0,41.67,1.11,0,0,63,1164,1164,33988,3.14,,84339,22689,0,0,20283
2026-09-11T08:16:23Z,542,24,3710.5,4096,90.6,0,0.0,2.84,11.5,4,965.8,0.0,39.13,1.13,0,0,60,1164,1164,33988,3.60,,84227,24832,0,1,19394
2026-09-11T08:16:28Z,547,24,3710.5,4096,90.6,0,0.0,2.86,11.5,7,981.1,0.0,40.36,1.09,0,0,59,1164,1164,33988,3.31,,84085,23279,0,0,19639
2026-09-11T08:16:33Z,553,25,3729.3,4096,91.0,0,0.0,2.87,13.1,4,999.2,0.0,56.18,1.14,0,0,66,1178,1178,33988,3.85,,83672,22636,0,0,26827
2026-09-11T08:16:39Z,558,25,3735.6,4096,91.2,0,0.0,3.04,13.2,4,1016.7,0.0,42.41,1.21,0,0,66,1196,1196,33988,4.58,,83412,24659,0,0,20975
2026-09-11T08:16:44Z,563,25,3736.8,4096,91.2,0,0.0,2.87,11.2,2,1031.5,0.0,41.74,1.10,0,0,66,1196,1196,33988,5.10,,83229,23146,0,0,20263
2026-09-11T08:16:49Z,568,25,3738.0,4096,91.3,0,0.0,2.89,12.1,5,1048.0,0.0,43.79,1.15,0,0,62,1196,1196,33988,4.69,,83108,22652,0,0,21241
2026-09-11T08:16:54Z,573,26,3747.1,4096,91.5,0,0.0,2.81,13.8,14,1065.8,0.0,57.07,1.28,56,32,68,1203,1203,33988,4.55,,82719,24388,0,0,27580
2026-09-11T08:17:00Z,579,26,3760.5,4096,91.8,0,0.0,3.23,15.8,7,1088.1,0.0,45.05,1.15,0,0,68,1229,1229,33988,4.35,,82500,22828,0,0,21864
2026-09-11T08:17:05Z,584,26,3762.4,4096,91.9,0,0.0,3.13,13.8,28,1107.5,0.0,44.48,1.18,0,0,65,1229,1229,33988,4.48,,82305,23286,0,0,21602
2026-09-11T08:17:10Z,589,26,3764.1,4096,91.9,0,0.0,3.12,13.7,5,1125.3,0.0,45.69,1.24,0,0,64,1229,1229,33988,4.76,,82117,24046,0,2,22590
2026-09-11T08:17:15Z,594,26,3765.4,4096,91.9,0,0.0,3.27,14.0,3,1144.9,0.0,45.07,1.14,0,0,63,1229,1229,33988,4.54,,82003,22671,0,0,21829
2026-09-11T08:17:20Z,599,27,3775.0,4096,92.2,0,0.0,3.49,14.2,6,1163.4,0.0,60.55,1.32,0,0,70,1236,1236,33988,4.74,,81635,24942,0,0,29244
2026-09-11T08:17:26Z,605,27,3786.9,4096,92.5,0,0.0,3.61,15.3,5,1184.9,0.0,45.00,1.13,0,0,70,1262,1262,33988,4.60,,81365,23591,0,1,21802
2026-09-11T08:17:31Z,610,27,3788.5,4096,92.5,0,0.0,4.12,15.1,3,1205.9,0.0,49.25,1.26,0,0,71,1261,1261,33988,4.23,,81142,22654,0,0,23906
2026-09-11T08:17:36Z,615,27,3790.7,4096,92.5,0,0.0,4.10,14.8,3,1225.6,0.0,46.56,1.28,0,0,67,1261,1261,33988,4.21,,81021,24499,0,0,22941
2026-09-11T08:17:41Z,620,27,3791.9,4096,92.6,0,0.0,4.25,13.1,5,1243.1,0.0,47.95,1.24,16,16,65,1261,1261,33988,4.44,,80881,22829,0,0,23255
2026-09-11T08:17:47Z,626,28,3805.2,4096,92.9,0,0.0,4.39,17.6,8,1267.4,0.0,63.26,1.37,0,0,71,1275,1275,33988,5.04,,80392,25094,0,0,30562
2026-09-11T08:17:52Z,631,28,3813.1,4096,93.1,0,0.0,4.28,15.4,5,1288.7,0.0,48.98,1.23,0,0,72,1296,1294,33988,5.52,,80211,23784,0,0,23711
2026-09-11T08:17:57Z,636,28,3815.2,4096,93.1,0,0.0,4.74,15.7,3,1310.7,0.0,52.10,1.28,0,0,68,1293,1293,33988,5.48,,79983,22641,0,0,25236
2026-09-11T08:18:02Z,641,28,3816.4,4096,93.2,0,0.0,4.76,14.9,2,1330.4,0.0,48.55,1.37,0,0,67,1294,1294,33988,5.52,,79840,24484,0,1,23871
2026-09-11T08:18:07Z,646,29,3818.0,4096,93.2,0,0.0,4.94,15.7,5,1351.7,0.0,54.79,1.27,0,0,73,1294,1294,33988,5.72,,79436,22773,0,0,26373
2026-09-11T08:18:13Z,652,29,3835.2,4096,93.6,0,0.0,5.26,17.8,5,1376.7,0.0,57.51,1.33,0,0,73,1308,1308,33988,5.34,,79229,25176,0,0,28058
2026-09-11T08:18:18Z,657,29,3841.3,4096,93.8,0,0.0,5.32,17.5,6,1401.2,0.0,50.02,1.26,0,0,74,1327,1327,33988,5.23,,79008,23737,0,0,24204
2026-09-11T08:18:23Z,662,29,3843.9,4096,93.8,0,0.0,5.30,16.4,7,1424.2,0.0,51.31,1.33,2,2,70,1326,1326,33988,4.96,,78820,22708,0,1,24846
2026-09-11T08:18:28Z,667,29,3845.0,4096,93.9,0,0.0,5.35,17.3,19,1447.6,0.0,52.93,1.41,16,16,68,1326,1326,33988,6.09,,78683,24355,0,0,25948
2026-09-11T08:18:34Z,673,30,3845.8,4096,93.9,0,0.0,5.25,17.0,8,1471.4,0.0,52.09,1.32,0,0,69,1326,1326,33988,5.84,,78478,22690,0,1,25207
2026-09-11T08:18:39Z,678,30,3858.8,4096,94.2,0,0.0,5.06,20.2,17,1499.6,0.0,67.18,1.48,0,0,75,1340,1340,33988,6.17,,78163,24689,0,1,32378
2026-09-11T08:18:44Z,683,30,3869.0,4096,94.5,0,0.0,5.06,21.1,12,1529.9,0.0,53.71,1.32,0,0,72,1359,1359,33988,5.68,,77923,23224,0,0,26017
2026-09-11T08:18:49Z,688,30,3870.0,4096,94.5,0,0.0,4.89,21.4,5,1561.3,0.0,52.75,1.35,19,14,72,1358,1358,33988,5.38,,77793,22619,0,0,25494
2026-09-11T08:18:54Z,694,30,3871.4,4096,94.5,0,0.0,5.14,21.3,2,1591.0,0.0,55.38,1.41,0,0,71,1358,1358,33988,6.23,,77607,23807,0,0,27218
2026-09-11T08:19:00Z,699,31,3873.9,4096,94.6,0,0.0,5.53,19.1,4,1618.2,0.0,55.87,1.39,0,0,71,1359,1359,33988,6.62,,77397,22641,0,0,26975
2026-09-11T08:19:05Z,704,31,3882.1,4096,94.8,0,0.0,7.01,22.3,5,1649.5,0.0,68.36,1.42,19,19,78,1366,1366,33988,6.17,,77009,24401,0,1,32928
2026-09-11T08:19:10Z,709,31,3892.2,4096,95.0,0,0.0,7.17,23.0,9,1683.1,0.0,57.26,1.42,0,0,74,1374,1374,33988,5.75,,76837,22696,0,0,27687
2026-09-11T08:19:15Z,714,31,3897.0,4096,95.1,0,0.0,6.76,20.8,3,1712.3,0.0,53.97,1.40,0,0,73,1391,1391,33988,6.33,,76673,24725,0,0,26427
2026-09-11T08:19:21Z,720,31,3897.6,4096,95.2,0,0.0,6.78,19.6,2,1740.1,0.0,59.12,1.46,0,0,73,1391,1391,33988,6.07,,76489,23037,0,1,28584
2026-09-11T08:19:26Z,725,31,3899.8,4096,95.2,0,0.0,7.03,18.2,15,1765.0,0.0,54.38,1.45,0,0,73,1391,1391,33988,5.82,,76331,24883,0,0,26650
2026-09-11T08:19:31Z,730,32,3908.2,4096,95.4,0,0.0,7.03,21.7,7,1796.0,0.0,73.77,1.47,29,29,80,1398,1398,33988,6.23,,76003,23507,0,0,35207
2026-09-11T08:19:36Z,735,32,3917.2,4096,95.6,0,0.0,6.72,23.7,11,1831.1,0.0,53.93,1.41,0,0,75,1402,1402,33988,5.82,,75859,22615,0,0,26108
2026-09-11T08:19:41Z,741,32,3924.1,4096,95.8,0,0.0,6.59,24.7,7,1866.4,0.0,60.97,1.47,0,0,76,1425,1425,33988,5.83,,75628,23860,0,0,29742
